fabric_id,name,fabric_code,qty,amount_rub,unit_cost_rub,source_file,source_file_id,as_of,so_t,abc_rank,abc_value_rub,abc_cum_share_pct,abc_band
FAB-285,"Органза, зеленый 21-017",21-017,31.0,52700.0,1700.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,135,52700.0,43.49,A
FAB-744,"Шелк, красный, без стрейча 16-040",16-040,35.1,52650.0,1500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,136,52650.0,43.67,A
FAB-106,"Вечерняя ткань, сетка белая с серебрянными  стразами 12-081",12-081,37.5,52500.0,1400.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,137,52500.0,43.84,A
FAB-140,"Дабл-креп, мятный 11-013",11-013,22.7,52210.0,2300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,138,52210.0,44.02,A
FAB-915,Шифон мятный 18-025,18-025,57.8,52020.0,900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,139,52020.0,44.19,A
FAB-33,"Бархат х/б, черный со стрейчем 6-002",6-002,31.4,51810.0,1650.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,140,51810.0,44.36,A
FAB-592,"Х/Б Хлопок, синие цветы 4А-054",,51.5,51500.0,1000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,141,51500.0,44.54,A
FAB-1172,Вечерняя ткань черные пайетки матовые 12-024,12-024,2.85,51300.0,18000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,142,51300.0,44.71,A
FAB-408,"Тафта, оранжевый 2-016",2-016,23.3,51260.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,143,51260.0,44.88,A
FAB-187,Кружево белое 13-004,13-004,31.0,51150.0,1650.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,144,51150.0,45.05,A
FAB-403,"Тафта, красно-оранжевый 2-036",2-036,23.15,50930.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,145,50930.0,45.22,A
FAB-286,"Органза, зеленый 21-018",21-018,29.6,50320.0,1700.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,146,50320.0,45.39,A
FAB-676,"Шелк бирюзовый, принт микс средний 17A-021",,16.1,49910.0,3100.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,147,49910.0,45.56,A
FAB-277,"Органза плотная, черный 21-016",21-016,10.6,49820.0,4700.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,148,49820.0,45.73,A
FAB-735,"Шелк, голубой 16-019",16-019,33.2,49800.0,1500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,149,49800.0,45.89,A
FAB-579,Х/Б Хлопок девочки Y розовый 4А-058,,34.2,49590.0,1450.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,150,49590.0,46.06,A
FAB-875,Шифон бежевый 18-016,18-016,55.0,49500.0,900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,151,49500.0,46.22,A
FAB-891,"Шифон голубой, принт крупный микс 19A-005",,21.4,49220.0,2300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,152,49220.0,46.39,A
FAB-196,"Кружево, бежевый 13-088",13-088,13.9,48928.0,3520.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,153,48928.0,46.55,A
FAB-878,Шифон белый 18-015,18-015,41.9,48851.2,1165.9,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,154,48851.2,46.72,A
FAB-482,"Трикотаж, черный, лапша тонкая 23-062",23-062,75.0,48750.0,650.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,155,48750.0,46.88,A
FAB-942,Шифон сиреневый 18-047,18-047,54.0,48600.0,900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,156,48600.0,47.04,A
FAB-88,Вечерняя ткань черная сетка с перьями и пайетками 12-094,12-094,6.35,48506.94,7638.89,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,157,48506.94,47.21,A
FAB-642,"Чесуча, оранжевый 1-030",1-030,22.0,48400.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,158,48400.0,47.37,A
FAB-783,"Шерсть пальтовая, серый в крапинку 9-013",9-013,16.0,48000.0,3000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,159,48000.0,47.53,A
FAB-578,Х/Б Хлопок девочки Y белый 4А-055,,32.8,47560.0,1450.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,160,47560.0,47.69,A
FAB-693,"Шелк серый, принт крупные девочки 17A-002",,12.5,47500.0,3800.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,161,47500.0,47.85,A
FAB-156,"Дюшес-дабл, черный 5-014",5-014,13.5,47250.0,3500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,162,47250.0,48.01,A
FAB-195,"Кружево, бежевый 13-058",13-058,13.4,47168.0,3520.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,163,47168.0,48.16,A
FAB-505,Х/Б батист полоски к зеленым каплям 4А-030,,47.0,47000.0,1000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,164,47000.0,48.32,A
FAB-124,"Вечерняя ткань, черные пайетки на атласе 12-093",12-093,31.0,46500.0,1500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,165,46500.0,48.48,A
FAB-564,"Х/Б синий батист девочки, 4А-105",,31.0,46500.0,1500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,166,46500.0,48.63,A
FAB-1177,"Дабл-креп, деним 11-010",11-010,20.2,46460.0,2300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,167,46460.0,48.79,A
FAB-736,"Шелк, желтый 16-029",16-029,30.9,46350.0,1500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,168,46350.0,48.94,A
FAB-487,"Х/Б батист ""гжель"" капли 4А-023",,46.3,46300.0,1000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,169,46300.0,49.1,A
FAB-1073,"Шифон белый, принт гжель купоны 19A-011",,20.0,46000.0,2300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,170,46000.0,49.25,A
FAB-165,"Дюшес, серый с принтом ""акварель"" 5-010",5-010,18.2,45500.0,2500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,171,45500.0,49.41,A
FAB-175,Креп тонкий шерсть черный 10-001,10-001,22.5,45000.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,172,45000.0,49.56,A
FAB-708,"Шелк черный, принт микс крупный 17A-026",,15.5,44950.0,2900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,173,44950.0,49.71,A
FAB-1094,"Бархат стрейч, черный 6-030",6-030,88.1,44948.93,510.2,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,174,44948.93,49.86,A
FAB-125,"Вечерняя ткань, черные пайетки на сетке 12-021",12-021,29.55,44325.0,1500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,175,44325.0,50.01,A
FAB-162,"Дюшес, оранжевый 5-004",5-004,20.0,44000.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,176,44000.0,50.15,A
FAB-1190,Креп тонкий шерсть черный 10-001,10-001,22.0,44000.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,177,44000.0,50.3,A
FAB-1225,"Тафта, зеленый 2-013",2-013,20.0,44000.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,178,44000.0,50.45,A
FAB-1202,"СЕТКА лагатолла, телесный 22-Л-003",,39.7,43670.0,1100.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,179,43670.0,50.6,A
FAB-577,Х/Б Хлопок грибочки черные 4А-060,,30.1,43645.0,1450.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,180,43645.0,50.74,A
FAB-1054,"Шелк, белый с принтом ""черные ласточки"" 17A-054",,15.0,43500.0,2900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,181,43500.0,50.89,A
FAB-1067,"Шелк, черный с принтом ""белые ласточки"" 17A-053",,15.0,43500.0,2900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,182,43500.0,51.03,A
FAB-960,"Бархат стрейч, черный 6-030",6-030,84.7,43400.19,512.4,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,183,43400.19,51.18,A
FAB-71,Вечерняя ткань бронзовые пайетки квадраты 12-030,12-030,2.6,42900.0,16500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,184,42900.0,51.32,A
FAB-576,Х/Б Хлопок грибочки синие 4А-061,,29.5,42775.0,1450.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,185,42775.0,51.47,A
FAB-549,"Х/Б папайя, черный фон, 4А-095",,34.7,42478.87,1224.17,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,186,42478.87,51.61,A
FAB-947,"Шифон цветной, принт купон коралл 19-022",19-022,21.0,42000.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,187,42000.0,51.75,A
FAB-1296,"Шелк, мятный 16-016",16-016,28.0,42000.0,1500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,188,42000.0,51.89,A
FAB-461,"Трикотаж, белый, лапша тонкая 23-061",23-061,64.5,41925.0,650.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,189,41925.0,52.03,A
FAB-411,"Тафта, серый 2-032",2-032,19.0,41800.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,190,41800.0,52.17,A
FAB-874,"Шифон баклажановый, принт желтый горох 19-028",19-028,20.8,41600.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,191,41600.0,52.31,A
FAB-1120,Х/Б батист балет на белом 4А-032,,35.0,41207.77,1177.36,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,192,41207.77,52.45,A
FAB-948,"Шифон цветной, принт купон оранжевый 19-023",19-023,20.6,41200.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,193,41200.0,52.59,A
FAB-643,"Чесуча, светло-серый (жемчужный) 1-037",1-037,18.7,41140.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,194,41140.0,52.72,A
FAB-792,"Шерсть пальтовая, фиолетовый 9-018",9-018,13.7,41100.0,3000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,195,41100.0,52.86,A
FAB-652,"Чесуча, темно-серый 1-035",1-035,18.6,40920.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,196,40920.0,53.0,A
FAB-287,"Органза, красная принт черные полоски 21-012",21-012,16.3,40750.0,2500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,197,40750.0,53.14,A
FAB-1071,Шифон белый 18-015,18-015,36.0,40642.9,1128.97,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,198,40642.9,53.27,A
FAB-810,"Шерсть-кучерелли, красный 8-060",8-060,16.2,40500.0,2500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,199,40500.0,53.41,A
FAB-1333,Шифон светло-мятный 18-026,18-026,44.85,40365.0,900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,200,40365.0,53.54,A
FAB-621,"Х/Б, белый плотный 4-018",4-018,50.0,40137.5,802.75,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,201,40137.5,53.68,A
FAB-151,"Дабл-креп, фуксия 11-017",11-017,17.4,40020.0,2300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,202,40020.0,53.81,A
FAB-1150,"Шифон черный, принт горох 19A-001",,20.0,39900.0,1995.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,203,39900.0,53.95,A
FAB-1340,Шифон черный 18-039,18-039,35.3,39714.8,1125.07,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,204,39714.8,54.08,A
FAB-646,"Чесуча, серый 1-024",1-024,18.0,39600.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,205,39600.0,54.21,A
FAB-212,"Кружево, жемчужный 13-089",13-089,11.2,39424.0,3520.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,206,39424.0,54.34,A
FAB-402,"Тафта, коричневый, кромка зеленая с фиолетовым 2-009",2-009,17.9,39380.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,207,39380.0,54.48,A
FAB-1170,Вечерняя ткань черная сетка с перьями и пайетками 12-094,12-094,5.15,39340.28,7638.89,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,208,39340.28,54.61,A
FAB-108,"Вечерняя ткань, сетка с черными стразами 12-079",12-079,27.9,39060.0,1400.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,209,39060.0,54.74,A
FAB-73,Вечерняя ткань голубые пайетки 12-036,12-036,2.35,38775.0,16500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,210,38775.0,54.87,A
FAB-1045,"Шелк синий, принт микс средний 17A-020",,12.5,38750.0,3100.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,211,38750.0,55.0,A
FAB-1135,"Шелк, белый 16-001",16-001,23.85,38718.24,1623.41,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,212,38718.24,55.13,A
FAB-110,"Вечерняя ткань, сетка черная со стразами 12-080",12-080,27.55,38570.0,1400.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,213,38570.0,55.26,A
FAB-805,"Шерсть-версаче, черный 8-055",8-055,15.4,38500.0,2500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,214,38500.0,55.39,A
FAB-43,"Бархат шелк, фиолетовый 6-038",6-038,29.6,38480.0,1300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,215,38480.0,55.51,A
FAB-637,"Чесуча, золотой 1-021",1-021,17.4,38280.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,216,38280.0,55.64,A
FAB-741,"Шелк, золотой 16-009",16-009,25.5,38250.0,1500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,217,38250.0,55.77,A
FAB-460,Трикотаж черный 23-049,23-049,76.0,38000.0,500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,218,38000.0,55.9,A
FAB-918,"Шифон оранжевый, принт цветы 19-024",19-024,19.0,38000.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,219,38000.0,56.03,A
FAB-483,Х/Б астры 4П-027,,42.0,37800.0,900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,220,37800.0,56.15,A
FAB-932,Шифон серо-голубой 18-002,18-002,42.0,37800.0,900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,221,37800.0,56.28,A
FAB-278,"Органза, бело-черный 21-009",21-009,15.0,37500.0,2500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,222,37500.0,56.4,A
FAB-794,"Шерсть пальтовая, черный 9-001",9-001,12.5,37500.0,3000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,223,37500.0,56.53,A
FAB-757,"Шелк, синий 16-020",16-020,17.0,37400.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,224,37400.0,56.66,A
FAB-895,Шифон желтый 18-008,18-008,41.5,37350.0,900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,225,37350.0,56.78,A
FAB-655,"Чесуча, фуксия 1-032",1-032,16.9,37180.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,226,37180.0,56.91,A
FAB-1015,"Х/Б перцы белый фон, 4А-091",,30.6,37168.11,1214.64,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,227,37168.11,57.03,A
FAB-1143,"Шерсть, черная 8-063",8-063,18.5,37000.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,228,37000.0,57.15,A
FAB-1089,"Шифон, серый с принтом ""розовые листья"" 19A-017",,16.0,36800.0,2300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,229,36800.0,57.28,A
FAB-729,"Шелк, белый с принтом ""черные ласточки"" 17A-054",,12.65,36685.0,2900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,230,36685.0,57.4,A
