expense_line_id,period_month,article_name,legal_entity_id,amount_rub,opex_bucket
EX-9904da3b1d94caf0,2025-06,Солнечная жизнь (Королев),LE-IP-YANINA,20000.0,COUNTERPARTY_MEMO
EX-1ffae97565ab2226,2025-06,Возврат покупателю,LE-IP-YANINA,-30820.0,OPEX_OTHER
EX-d890419fe507e024,2025-06,Интернет магазин (СДЭК),LE-IP-YANINA,36586.6,LOGISTICS
EX-f46a2d14ffe85c08,2025-06,расходы по карте июнь 2025,LE-OOO-DEKOR,338159.5,CARD_EXPENSE
EX-e153129662082349,2025-06,билет в ниццу,LE-OOO-DEKOR,88427.0,OPEX_OTHER
EX-1ca51ec74b51b494,2025-06,хозтовары,LE-OOO-DEKOR,4218.0,OPEX_OTHER
EX-4e74f6ae41e19c35,2025-06,флешка,LE-OOO-DEKOR,690.0,OPEX_OTHER
EX-a583e99fb662fa82,2025-06,канцтовары,LE-OOO-DEKOR,4466.5,OPEX_OTHER
EX-f486e01f8465ca28,2025-06,рукав для ткани,LE-OOO-DEKOR,3570.0,MATERIALS_MEMO
EX-170946cdb0232dd1,2025-06,билеты в париж,LE-OOO-DEKOR,229988.0,OPEX_OTHER
EX-7a9aa9acafde1bfc,2025-06,вода,LE-OOO-DEKOR,6800.0,OPEX_OTHER
EX-0327b2b3c52c49b3,2025-07,агентское вознаграждение,LE-IP-YANINA,16044.0,COMMISSION
EX-17436f0da11903cd,2025-07,аутсорс (одежда) Площадки,LE-IP-YANINA,204000.0,OUTSOURCE
EX-9bffc474289c402e,2025-07,аутсорс (одежда) ИМ,LE-IP-YANINA,241268.75,OUTSOURCE
EX-42b49bb0de66b080,2025-07,аутсорс МД,LE-IP-YANINA,71213.13,OUTSOURCE
EX-e6bd234f95bc0d7d,2025-07,аутсорс общие,LE-IP-YANINA,23740.0,OUTSOURCE
EX-8919c41a0b24af13,2025-07,доставка,LE-IP-YANINA,227605.42,LOGISTICS
EX-33e728afbc4e5e6a,2025-07,комиссия эквайринг,LE-OOO-DEKOR,17608.0,ACQUIRING_FEE
EX-275685036a28b59e,2025-07,комиссия эквайринг,LE-IP-YANINA,4600.0,ACQUIRING_FEE
EX-101590619b669726,2025-07,комиссия эквайринг,LE-IP-YANINA,9017.84,ACQUIRING_FEE
EX-cf6874c7e8ebed60,2025-07,мебель,LE-IP-YANINA,38137.0,OPEX_OTHER
EX-bd4559b579a95f13,2025-07,"налоги (УСН, транспортный, НДС)",LE-OOO-DEKOR,155229.0,TAX
EX-412f189d51144100,2025-07,"налоги (УСН, транспортный, НДС)",LE-IP-YANINA,42000.0,TAX
EX-81018da8241076c0,2025-07,"налоги (УСН, транспортный, НДС)",LE-IP-YANINA,173000.0,TAX
EX-7bc723fe5af8d91c,2025-07,"налоги (УСН, транспортный, НДС)",LE-IP-YANINA,1645553.0,TAX
EX-d1a5f329db21ee3a,2025-07,налоги с зарплаты,LE-OOO-DEKOR,475794.64,PAYROLL
EX-0c749bdc3bcb51c8,2025-07,налоги с зарплаты,LE-IP-YANINA,30845.97,PAYROLL
EX-59b4de3091c980ab,2025-07,налоги с зарплаты,LE-IP-YANINA,426175.57,PAYROLL
EX-22c19eae2e23dc61,2025-07,оплата труда,LE-OOO-DEKOR,1481151.58,PAYROLL
EX-012a2665f2aea054,2025-07,оплата труда,LE-IP-YANINA,1467551.81,PAYROLL
EX-9f8342b504c74cc3,2025-07,"продукты, лекарства Общие",LE-IP-YANINA,10740.0,OPEX_OTHER
EX-949563fff84867d9,2025-07,аренда помещения,LE-OOO-DEKOR,22700.0,RENT
EX-a1d3f1b678e2555e,2025-07,аренда помещения,LE-IP-YANINA,820806.67,RENT
EX-452e3d809f4546b1,2025-07,Дмитровка,LE-IP-YANINA,39540.0,OPEX_OTHER
EX-dd39c943b7972b38,2025-07,Дмитровка,LE-IP-YANINA,8512.94,OPEX_OTHER
EX-21dd0a2335f5d8d8,2025-07,Тверская,LE-IP-YANINA,57621.12,OPEX_OTHER
EX-d941b9c4bd7782b8,2025-07,Маяковка,LE-IP-YANINA,50005.68,OPEX_OTHER
EX-bab21228939fb5be,2025-07,реклама МД,LE-IP-YANINA,313766.0,MARKETING
EX-caa5381423cd96a1,2025-07,софт Общ,LE-IP-YANINA,19734.0,OPEX_OTHER
EX-37339d6a5f82a825,2025-07,софт МД,LE-OOO-DEKOR,1500.0,OPEX_OTHER
EX-e4febb89b0d35ba6,2025-07,"ткани, фурнитура Общее",LE-IP-YANINA,24968.73,MATERIALS_MEMO
EX-3ff40f908383c799,2025-07,"ткани, фурнитура МД",LE-OOO-DEKOR,14525.34,MATERIALS_MEMO
EX-ecca1f0862f3cf82,2025-07,"ткани, фурнитура МД",LE-IP-YANINA,14622.0,MATERIALS_MEMO
EX-4d1ef7b61257a024,2025-07,"ткани, фурнитура МД",LE-IP-YANINA,347750.0,MATERIALS_MEMO
EX-47852589a1bdde89,2025-07,"ткани, фурнитура ИМ",LE-IP-YANINA,8853.75,MATERIALS_MEMO
EX-91015f4a2186976d,2025-07,расходники для изделий МД,LE-IP-YANINA,47000.0,MATERIALS_MEMO
EX-b24875fc3667023c,2025-07,"ткани, фурнитура Площадки",LE-IP-YANINA,590.0,MATERIALS_MEMO
EX-ab716c24a2c4d43a,2025-07,"ткани, фурнитура Площадки",LE-IP-YANINA,12421.2,MATERIALS_MEMO
EX-08907b40ce1cfb60,2025-07,услуги банка,LE-OOO-DEKOR,8085.75,OPEX_OTHER
EX-7744c232bfcfec93,2025-07,услуги банка,LE-IP-YANINA,990.0,OPEX_OTHER
EX-1af8bd2078665aaf,2025-07,услуги банка,LE-IP-YANINA,11356.82,OPEX_OTHER
EX-b76868b2bb597ade,2025-07,услуги банка,LE-IP-YANINA,24462.23,OPEX_OTHER
EX-7adbb666a09964e3,2025-07,Комиссия банка ИМ Тинькофф,LE-IP-YANINA,30403.76,INTERNAL_TRANSFER_MEMO
EX-669bd11e9d2f4842,2025-07,Расходы по эквайрингу (Альфа),LE-IP-YANINA,1644.3,ACQUIRING_FEE
EX-b8d34608f4dcc4d6,2025-07,Доставка ИМ СДЭК,LE-IP-YANINA,31848.64,LOGISTICS
EX-85d09e60213588ad,2025-07,Счет в тинькофф,LE-IP-YANINA,301600.0,INTERNAL_TRANSFER_MEMO
EX-34bb8873a557c0e0,2025-07,Кондрашкина,LE-IP-YANINA,66961.0,COUNTERPARTY_MEMO
EX-b0a39aa1a0fc7d80,2025-07,Интернет магазин (СДЭК),LE-IP-YANINA,399967.13,LOGISTICS
EX-b545a464a7dd7d79,2025-07,Покупка/продажа валюты,LE-IP-YANINA,46509.16,FX_MEMO
EX-855a141d26ece8ac,2025-07,ЗАЙМ ВНУТРЕННИЙ,LE-OOO-DEKOR,200000.0,OPEX_OTHER
EX-3fd4ad641403daa0,2025-07,расходы по карте июль 2025,LE-OOO-DEKOR,117259.86,CARD_EXPENSE
EX-8c620fd88f3f2791,2025-07,"пакеты, полотенца",LE-OOO-DEKOR,2498.0,OPEX_OTHER
EX-9df1143db6c2533b,2025-07,"фурнитура, пакеты, уп",LE-OOO-DEKOR,13537.0,MATERIALS_MEMO
EX-2c952c2c02c18b40,2025-07,хозтовары,LE-OOO-DEKOR,16928.45,OPEX_OTHER
EX-1d7fb96acfb6f558,2025-07,канцтовары,LE-OOO-DEKOR,7025.8,OPEX_OTHER
EX-c7df4aabbaac0690,2025-07,канцтовары,LE-OOO-DEKOR,41745.31,OPEX_OTHER
EX-4a61b1d5e64bb4bd,2025-07,"картриджи, мышь",LE-OOO-DEKOR,5857.0,OPEX_OTHER
EX-ec18d6c45ce1c446,2025-07,картриджы,LE-OOO-DEKOR,3615.0,OPEX_OTHER
EX-9eb2059dbfe10dd8,2025-07,шв. Фурнитура,LE-OOO-DEKOR,15885.3,MATERIALS_MEMO
EX-dd63fb076f407e0e,2025-07,бумага для плоттера,LE-OOO-DEKOR,10168.0,OPEX_OTHER
EX-3e27b65a642d00c6,2025-08,аутсорс (одежда) Площадки,LE-IP-YANINA,243950.0,OUTSOURCE
EX-ca1832515426938a,2025-08,аутсорс (одежда) ИМ,LE-IP-YANINA,74150.0,OUTSOURCE
EX-e015592ba9379337,2025-08,аутсорс МД,LE-IP-YANINA,43418.0,OUTSOURCE
EX-553ff050d2e9b931,2025-08,доставка,LE-IP-YANINA,131646.8,LOGISTICS
EX-df01a734c66f7771,2025-08,комиссия эквайринг,LE-IP-YANINA,4400.0,ACQUIRING_FEE
EX-94bc8881ed0916e7,2025-08,мероприятие МД,LE-IP-YANINA,84949.0,OPEX_OTHER
EX-b04718cbdbd271ed,2025-08,мероприятие МД,LE-IP-YANINA,61870.0,OPEX_OTHER
EX-9e0d769d53486c85,2025-08,"налоги (УСН, транспортный, НДС)",LE-IP-YANINA,534202.0,TAX
EX-b0c3d15ced433b2e,2025-08,налоги с зарплаты,LE-OOO-DEKOR,382443.39,PAYROLL
EX-47c39a65a149f50b,2025-08,налоги с зарплаты,LE-IP-YANINA,77410.0,PAYROLL
EX-e1a435e3e6703551,2025-08,налоги с зарплаты,LE-IP-YANINA,476381.56,PAYROLL
EX-d0f87ca0b07d346e,2025-08,оплата труда,LE-OOO-DEKOR,909675.1,PAYROLL
EX-e0e76159b0ff8a35,2025-08,оплата труда,LE-IP-YANINA,1308800.77,PAYROLL
EX-232450810dff125b,2025-08,"продукты, лекарства Общие",LE-IP-YANINA,7410.0,OPEX_OTHER
EX-b474957449470ffc,2025-08,аренда помещения,LE-IP-YANINA,831990.1,RENT
EX-f97f76253c79056a,2025-08,Зеленоград,LE-OOO-DEKOR,22700.0,OPEX_OTHER
EX-2140ef2b12b5f3b3,2025-08,Дмитровка,LE-IP-YANINA,13400.0,OPEX_OTHER
EX-b407e204ee505435,2025-08,Дмитровка,LE-IP-YANINA,8512.94,OPEX_OTHER
EX-45affbac69c43eee,2025-08,Тверская,LE-IP-YANINA,30193.34,OPEX_OTHER
EX-9f6ebaa5b5e14d81,2025-08,Маяковка,LE-IP-YANINA,50867.66,OPEX_OTHER
EX-bb6886aedced04ea,2025-08,Общие,LE-IP-YANINA,2923.1,OPEX_OTHER
EX-ac0e6961ea547f2a,2025-08,реклама МД,LE-IP-YANINA,212766.0,MARKETING
EX-2b15322cf3cce4b4,2025-08,софт Общ,LE-IP-YANINA,2250.0,OPEX_OTHER
EX-aafcdd1968d4a312,2025-08,софт Общ,LE-IP-YANINA,25115.0,OPEX_OTHER
EX-2509fb8ee1b25948,2025-08,софт ИМ,LE-IP-YANINA,6330.0,OPEX_OTHER
EX-eb8d6452a8e6b645,2025-08,"ткани, фурнитура МД",LE-IP-YANINA,10202.32,MATERIALS_MEMO
EX-3df84d8ee4f659da,2025-08,"ткани, фурнитура Площадки",LE-IP-YANINA,53242.2,MATERIALS_MEMO
EX-7eaee4ae25c70d8c,2025-08,услуги банка,LE-OOO-DEKOR,5228.36,OPEX_OTHER
EX-aa1e3de3f3678793,2025-08,услуги банка,LE-IP-YANINA,8622.03,OPEX_OTHER
EX-2551cc04c22582ab,2025-08,услуги банка,LE-IP-YANINA,10156.79,OPEX_OTHER
EX-582084a6c280720e,2025-08,услуги банка,LE-IP-YANINA,3094.27,OPEX_OTHER
EX-573e2b9306a36cc2,2025-08,Комиссия банка ИМ Тинькофф,LE-IP-YANINA,23846.81,INTERNAL_TRANSFER_MEMO
EX-9015a3d3eac18e23,2025-08,Расходы по эквайрингу (Альфа),LE-IP-YANINA,26963.59,ACQUIRING_FEE
EX-ed16e3752f53a5a6,2025-08,Стратонова,LE-IP-YANINA,7800.0,COUNTERPARTY_MEMO
EX-b84d9f6308ff5f4c,2025-08,Покупка/продажа валюты,LE-IP-YANINA,88029.82,FX_MEMO
EX-cc2c2998068d4854,2025-08,расходы по карте август 2025,LE-OOO-DEKOR,36120.96,CARD_EXPENSE
EX-d52f1c1a936f4480,2025-08,шв.фурнитура,LE-OOO-DEKOR,10377.96,MATERIALS_MEMO
EX-4db896564b952e8b,2025-08,хозтовары,LE-OOO-DEKOR,749.0,OPEX_OTHER
EX-37dba0c3b35e2d9b,2025-08,канцтовары,LE-OOO-DEKOR,8776.0,OPEX_OTHER
EX-a1660df53b462a03,2025-08,бязь и булавки,LE-OOO-DEKOR,16218.0,OPEX_OTHER
EX-69d83ab80eda5c1e,2025-09,агентское вознаграждение,LE-IP-YANINA,1170.0,COMMISSION
EX-e0eb878f9d938398,2025-09,аутсорс (одежда) Площадки,LE-IP-YANINA,145500.0,OUTSOURCE
EX-08a81f8334d65780,2025-09,аутсорс (одежда) ИМ,LE-IP-YANINA,32373.0,OUTSOURCE
EX-51d79602e2a93e3e,2025-09,аутсорс (одежда) ИМ,LE-IP-YANINA,100900.0,OUTSOURCE
EX-4ea0558f46868a4d,2025-09,аутсорс МД,LE-IP-YANINA,15502.0,OUTSOURCE
EX-6c93fe8596d475fd,2025-09,доставка,LE-IP-YANINA,76329.46,LOGISTICS
EX-1887fb5f88b1acba,2025-09,комиссия эквайринг,LE-OOO-DEKOR,25640.0,ACQUIRING_FEE
EX-6065a263bd7c4d5d,2025-09,комиссия эквайринг,LE-IP-YANINA,25612.5,ACQUIRING_FEE
EX-b528f15b03b242e8,2025-09,комиссия эквайринг,LE-IP-YANINA,32955.78,ACQUIRING_FEE
EX-b57a4d20141adfbb,2025-09,комиссия эквайринг,LE-IP-YANINA,278.4,ACQUIRING_FEE
EX-6173782d1ce84b22,2025-09,"налоги (УСН, транспортный, НДС)",LE-IP-YANINA,489523.12,TAX
EX-b2c7dcd91514c552,2025-09,налоги с зарплаты,LE-OOO-DEKOR,321063.33,PAYROLL
EX-8f4ff89dbaafc023,2025-09,налоги с зарплаты,LE-IP-YANINA,457342.18,PAYROLL
EX-85f7e422849013da,2025-09,оплата труда,LE-OOO-DEKOR,761933.51,PAYROLL
EX-0bad56f15525db18,2025-09,оплата труда,LE-IP-YANINA,1208079.03,PAYROLL
EX-e48b1d87fd226177,2025-09,"продукты, лекарства Общие",LE-IP-YANINA,10700.0,OPEX_OTHER
EX-bdab6a1facab0727,2025-09,расходники для изделий МД,LE-IP-YANINA,12628.0,MATERIALS_MEMO
EX-6a4ba7c3fad6ddd2,2025-09,аренда помещения,LE-IP-YANINA,824588.24,RENT
EX-ea395c8f9c5d22bd,2025-09,Зеленоград,LE-OOO-DEKOR,22700.0,OPEX_OTHER
EX-fea6b71bbee74ca7,2025-09,Дмитровка,LE-IP-YANINA,12020.0,OPEX_OTHER
EX-10e282d690814faf,2025-09,Дмитровка,LE-IP-YANINA,19012.94,OPEX_OTHER
EX-7a8c29cccf419686,2025-09,Тверская,LE-IP-YANINA,40317.28,OPEX_OTHER
EX-a6fd0864024fa6d9,2025-09,Маяковка,LE-IP-YANINA,44309.83,OPEX_OTHER
EX-ba5e48414af6d1bf,2025-09,Общие,LE-IP-YANINA,14905.43,OPEX_OTHER
EX-8f42afeca15ec4a2,2025-09,реклама МД,LE-IP-YANINA,212766.0,MARKETING
EX-a45eebd1c2ce6dee,2025-09,сайт,LE-IP-YANINA,43496.0,OPEX_OTHER
EX-41a6d6fcad077dca,2025-09,"ткани, фурнитура МД",LE-IP-YANINA,117417.16,MATERIALS_MEMO
EX-eb118e4b4aa0267c,2025-09,"ткани, фурнитура МД",LE-IP-YANINA,-158180.3,MATERIALS_MEMO
EX-5f48383dfa878b31,2025-09,"ткани, фурнитура Площадки",LE-IP-YANINA,29750.0,MATERIALS_MEMO
EX-5b1ce50a0be6d0ca,2025-09,"ткани, фурнитура Площадки",LE-IP-YANINA,168288.13,MATERIALS_MEMO
EX-96d41fe841eb951f,2025-09,торговое оборудование МД,LE-OOO-DEKOR,36000.0,OPEX_OTHER
EX-93a78cd6b3eae2cd,2025-09,торговое оборудование МД,LE-IP-YANINA,110.0,OPEX_OTHER
EX-86ec5c1da2487e40,2025-09,услуги банка,LE-OOO-DEKOR,4489.65,OPEX_OTHER
EX-1e4723bafacf11cf,2025-09,услуги банка,LE-IP-YANINA,990.0,OPEX_OTHER
EX-d44ba69c7c1fd855,2025-09,услуги банка,LE-IP-YANINA,5211.8,OPEX_OTHER
EX-b3821a14f69be557,2025-09,услуги банка,LE-IP-YANINA,3910.53,OPEX_OTHER
EX-6eddb0be027358a7,2025-09,юридические услуги Общие,LE-IP-YANINA,19500.0,OPEX_OTHER
EX-eaaa415f1af11b8f,2025-09,юридические услуги Общие,LE-IP-YANINA,28000.0,OPEX_OTHER
EX-7859e58632d474aa,2025-09,Комиссия банка ИМ Тинькофф,LE-IP-YANINA,10250.91,INTERNAL_TRANSFER_MEMO
EX-cfadfd31a31b0f87,2025-09,Расходы по эквайрингу (Альфа),LE-IP-YANINA,2400.3,ACQUIRING_FEE
EX-d5fbe07614be9ce5,2025-09,Доставка ИМ СДЭК,LE-IP-YANINA,18480.0,LOGISTICS
EX-14424cfc060953c3,2025-09,"Ссылка в тинькофф, райф",LE-IP-YANINA,1102200.0,INTERNAL_TRANSFER_MEMO
EX-e1a6d39aa63661ea,2025-09,"Ссылка в тинькофф, райф",LE-IP-YANINA,69600.0,INTERNAL_TRANSFER_MEMO
EX-1b27f91dedc71a67,2025-09,Интернет магазин (СДЭК),LE-IP-YANINA,34393.95,LOGISTICS
EX-9d8fed0496b5bc9d,2025-09,расходы по карте сентябрь 2025,LE-OOO-DEKOR,30420.44,CARD_EXPENSE
EX-e22f70abc803dfe7,2025-09,вода,LE-OOO-DEKOR,6800.0,OPEX_OTHER
EX-3164e9d1993b3ed1,2025-09,туал.бумага,LE-OOO-DEKOR,4770.0,OPEX_OTHER
EX-da58eb77c2b18209,2025-09,хоз.товары,LE-OOO-DEKOR,17314.44,OPEX_OTHER
EX-e50498792ec021e2,2025-09,жидкое мыло,LE-OOO-DEKOR,1536.0,OPEX_OTHER
EX-e0da756b19ebb599,2025-10,аутсорс (одежда) Площадки,LE-IP-YANINA,438100.0,OUTSOURCE
EX-d7e4c22824ffc088,2025-10,аутсорс (одежда) ИМ,LE-IP-YANINA,146200.0,OUTSOURCE
EX-509c533c8fb5effb,2025-10,доставка,LE-IP-YANINA,109545.6,LOGISTICS
EX-5ca4483ad40085bb,2025-10,комиссия эквайринг,LE-OOO-DEKOR,17386.0,ACQUIRING_FEE
EX-e5e00f587526041d,2025-10,комиссия эквайринг,LE-IP-YANINA,93380.0,ACQUIRING_FEE
EX-27e603c64740cf8d,2025-10,комиссия эквайринг,LE-IP-YANINA,11810.5,ACQUIRING_FEE
EX-326757f0dc870011,2025-10,мероприятие МД,LE-IP-YANINA,41520.0,OPEX_OTHER
EX-cc1b994160da01ad,2025-10,"налоги (УСН, транспортный, НДС)",LE-OOO-DEKOR,77608.71,TAX
EX-2c6ced05108cc790,2025-10,"налоги (УСН, транспортный, НДС)",LE-IP-YANINA,35500.0,TAX
EX-06c014003ba447ab,2025-10,"налоги (УСН, транспортный, НДС)",LE-IP-YANINA,1242272.12,TAX
EX-71c02718d6a371ba,2025-10,налоги с зарплаты,LE-OOO-DEKOR,394370.6,PAYROLL
EX-2b57e6cd62d3605f,2025-10,налоги с зарплаты,LE-IP-YANINA,507533.03,PAYROLL
EX-f456abf0239d7cb1,2025-10,оплата труда,LE-OOO-DEKOR,1169510.82,PAYROLL
EX-7b83735915912e9a,2025-10,оплата труда,LE-IP-YANINA,1409296.94,PAYROLL
EX-46c1793f24e13515,2025-10,печатная продукция МД,LE-IP-YANINA,38600.0,OPEX_OTHER
EX-419daf9abe6a743a,2025-10,подарки партнерам МД,LE-IP-YANINA,534966.0,OPEX_OTHER
EX-8d6d3dedc0d0f3c6,2025-10,"продукты, лекарства Общие",LE-IP-YANINA,11700.0,OPEX_OTHER
EX-07699b6c5e1a73f4,2025-10,"продукты, лекарства МД",LE-IP-YANINA,3975.0,OPEX_OTHER
EX-e5288debaac3d132,2025-10,расходники для изделий МД,LE-IP-YANINA,37000.0,MATERIALS_MEMO
EX-362ebdedb9647592,2025-10,расходники для изделий МД,LE-IP-YANINA,267080.0,MATERIALS_MEMO
EX-dac125b8f614f641,2025-10,аренда помещения,LE-IP-YANINA,823871.05,RENT
EX-321cd81b2ac3be9a,2025-10,Зеленоград,LE-OOO-DEKOR,22700.0,OPEX_OTHER
EX-fb1c40adc15ae4d8,2025-10,Дмитровка,LE-IP-YANINA,12260.0,OPEX_OTHER
EX-9589d6e850a991a4,2025-10,Дмитровка,LE-IP-YANINA,19012.94,OPEX_OTHER
EX-628d8de334f152be,2025-10,Тверская,LE-IP-YANINA,45168.92,OPEX_OTHER
EX-5e3ee6b37a4636a0,2025-10,Маяковка,LE-IP-YANINA,50867.66,OPEX_OTHER
EX-8876296f893f6bed,2025-10,Общие,LE-IP-YANINA,17614.47,OPEX_OTHER
EX-757549a8de70e6be,2025-10,реклама МД,LE-IP-YANINA,212766.0,MARKETING
EX-79174a3629f1174f,2025-10,софт Общ,LE-IP-YANINA,20998.8,OPEX_OTHER
EX-32557b8b3f6fad27,2025-10,софт ИМ,LE-IP-YANINA,1110.0,OPEX_OTHER
EX-d0806ea5e50f0ea4,2025-10,"ткани, фурнитура Общее",LE-IP-YANINA,4000.0,MATERIALS_MEMO
EX-1017b6c556932df8,2025-10,"ткани, фурнитура Общее",LE-IP-YANINA,3100.0,MATERIALS_MEMO
EX-f9ab8ce818c9eb55,2025-10,"ткани, фурнитура МД",LE-IP-YANINA,391603.0,MATERIALS_MEMO
EX-21bbcae35e421e58,2025-10,торговое оборудование О,LE-IP-YANINA,3000.0,OPEX_OTHER
EX-18fa9fcf11071f22,2025-10,торговое оборудование П,LE-IP-YANINA,30500.0,OPEX_OTHER
EX-4dca676e5194c3bc,2025-10,торговое оборудование П,LE-IP-YANINA,110.0,OPEX_OTHER
EX-0be0914e00bbbe12,2025-10,услуги банка,LE-OOO-DEKOR,6527.53,OPEX_OTHER
EX-7d490232f92bb141,2025-10,услуги банка,LE-IP-YANINA,990.0,OPEX_OTHER
EX-40c06bb5caf32b60,2025-10,услуги банка,LE-IP-YANINA,3589.3,OPEX_OTHER
EX-302266a0f3e85e7a,2025-10,услуги банка,LE-IP-YANINA,5549.1,OPEX_OTHER
EX-3f1912bea39d2656,2025-10,юридические услуги Общие,LE-IP-YANINA,1500.0,OPEX_OTHER
EX-bd47bf59fb625826,2025-10,юридические услуги Общие,LE-IP-YANINA,26600.0,OPEX_OTHER
EX-dc2eb1d85c055037,2025-10,Комиссия банка ИМ Тинькофф,LE-IP-YANINA,16575.07,INTERNAL_TRANSFER_MEMO
EX-d6700fc54cf971d8,2025-10,Расходы по эквайрингу (Альфа),LE-IP-YANINA,5227.95,ACQUIRING_FEE
EX-e915740b28bf0487,2025-10,Доставка ИМ СДЭК,LE-IP-YANINA,51668.22,LOGISTICS
EX-f5e8fda34ffdc4f2,2025-10,"Ссылка в тинькофф, райф",LE-IP-YANINA,395000.0,INTERNAL_TRANSFER_MEMO
EX-96f978c463831f0a,2025-10,Возврат покупателю,LE-IP-YANINA,-149600.0,OPEX_OTHER
EX-f4b658367d49f8b5,2025-10,Интернет магазин (СДЭК),LE-IP-YANINA,374742.2,LOGISTICS
EX-300f9a4297b8910a,2025-10,расходы по карте октябрь 2025,LE-OOO-DEKOR,71563.25,CARD_EXPENSE
EX-89f45aacc6dadb1b,2025-10,хозтовары,LE-OOO-DEKOR,2338.0,OPEX_OTHER
EX-397adb5150478187,2025-10,кресло офисное 2шт,LE-OOO-DEKOR,8202.0,OPEX_OTHER
EX-f4d0df0ce65c1fbc,2025-10,канцтовары,LE-OOO-DEKOR,20900.43,OPEX_OTHER
EX-72d063ed588318f2,2025-10,канцтовары,LE-OOO-DEKOR,24788.32,OPEX_OTHER
EX-bb0bb1a20af06e30,2025-10,картриджи,LE-OOO-DEKOR,7979.0,OPEX_OTHER
EX-d77658422f8fabc3,2025-10,запчасти к унитазу,LE-OOO-DEKOR,252.0,OPEX_OTHER
EX-a8b521b8760689e4,2025-10,канцтовары,LE-OOO-DEKOR,7103.5,OPEX_OTHER
EX-fd6848fd22a6f49b,2025-11,агентское вознаграждение,LE-IP-YANINA,78361.2,COMMISSION
EX-6762c02a8c139545,2025-11,аутсорс (одежда) Площадки,LE-IP-YANINA,350740.0,OUTSOURCE
EX-f9aae0996e8e4027,2025-11,аутсорс (одежда) ИМ,LE-IP-YANINA,44900.0,OUTSOURCE
EX-a50b5d083121dfd9,2025-11,аутсорс МД,LE-IP-YANINA,200849.2,OUTSOURCE
EX-9c7b91d9483123fe,2025-11,доставка,LE-IP-YANINA,103937.81,LOGISTICS
EX-f6424c4348f47071,2025-11,комиссия эквайринг,LE-OOO-DEKOR,27197.0,ACQUIRING_FEE
EX-339600372637e9ac,2025-11,комиссия эквайринг,LE-IP-YANINA,161047.5,ACQUIRING_FEE
EX-2ab4aa2bb6ea98e5,2025-11,комиссия эквайринг,LE-IP-YANINA,119665.78,ACQUIRING_FEE
EX-73cdaa4fead53027,2025-11,мебель,LE-IP-YANINA,41391.0,OPEX_OTHER
EX-e71ea0b39285d721,2025-11,мероприятие МД,LE-IP-YANINA,54124.0,OPEX_OTHER
EX-9f77e868fcd15a9a,2025-11,"налоги (УСН, транспортный, НДС)",LE-IP-YANINA,444930.0,TAX
EX-313802785637414c,2025-11,налоги с зарплаты,LE-OOO-DEKOR,403798.47,PAYROLL
EX-e3a0a8de7752f173,2025-11,налоги с зарплаты,LE-IP-YANINA,679718.15,PAYROLL
EX-976daa5df9497700,2025-11,оплата труда,LE-OOO-DEKOR,1096755.76,PAYROLL
EX-542e218d36a875bd,2025-11,оплата труда,LE-IP-YANINA,1687659.7,PAYROLL
EX-58ac0d91c78c5420,2025-11,"продукты, лекарства Общие",LE-IP-YANINA,3900.0,OPEX_OTHER
EX-b53341856393f0c5,2025-11,"продукты, лекарства МД",LE-IP-YANINA,7950.0,OPEX_OTHER
EX-4633921b5487ddc6,2025-11,расходники для изделий МД,LE-IP-YANINA,56130.0,MATERIALS_MEMO
EX-9b731b8ccb22bade,2025-11,аренда помещения,LE-IP-YANINA,57760.17,RENT
EX-bb1774688bac047d,2025-11,аренда помещения,LE-IP-YANINA,787150.35,RENT
EX-b9bb338c86be939a,2025-11,Зеленоград,LE-OOO-DEKOR,22700.0,OPEX_OTHER
EX-325421dab3b9fe02,2025-11,Дмитровка,LE-IP-YANINA,2900.0,OPEX_OTHER
EX-fbe6be87a0259f15,2025-11,Дмитровка,LE-IP-YANINA,28852.94,OPEX_OTHER
EX-0825a62ea70fbb6b,2025-11,Тверская,LE-IP-YANINA,53027.31,OPEX_OTHER
EX-11fd2871c6cd3af9,2025-11,Маяковка,LE-IP-YANINA,54725.49,OPEX_OTHER
EX-711989e082106c1b,2025-11,Общие,LE-IP-YANINA,18849.4,OPEX_OTHER
EX-873fcfcc6074c6a8,2025-11,реклама МД,LE-IP-YANINA,212766.0,MARKETING
EX-d3128ee8da39324f,2025-11,софт Общ,LE-IP-YANINA,41511.0,OPEX_OTHER
EX-2c8180a691f97fca,2025-11,софт ИМ,LE-IP-YANINA,3330.0,OPEX_OTHER
EX-a79427bcf2595442,2025-11,"ткани, фурнитура МД",LE-IP-YANINA,4080.0,MATERIALS_MEMO
EX-def751bd603a2159,2025-11,"ткани, фурнитура МД",LE-IP-YANINA,186390.0,MATERIALS_MEMO
EX-d172f036d0ef7dd6,2025-11,"ткани, фурнитура Площадки",LE-IP-YANINA,362880.0,MATERIALS_MEMO
EX-04cbac527b4368d3,2025-11,"ткани, фурнитура Площадки",LE-IP-YANINA,2400.0,MATERIALS_MEMO
EX-516669ee4efb0acb,2025-11,торговое оборудование ИМ,LE-IP-YANINA,44800.0,OPEX_OTHER
EX-98f61e79bb032666,2025-11,услуги банка,LE-OOO-DEKOR,6163.76,OPEX_OTHER
EX-e3c04baca3063213,2025-11,услуги банка,LE-IP-YANINA,990.0,OPEX_OTHER
