material_id,name,article_hint,warehouse,qty,amount_rub,unit_cost_rub,snapshot_date,rank,share_pct,cum_share_pct,abc_class,so_t,method,warning
MAT-aeb370ad4803d821,"Шелк, бордовый 16-045",16-045,Основной склад,48.3,70035.0,1450.0,2026-05-31,96,0.235,35.65,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-74d0ef8f9efbfd8c,"Шелк, принт овощи, 17А-062",,Основной склад,15.0,69750.0,4650.0,2026-05-31,97,0.234,35.89,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-57a73dcde14b125d,"Шифон желтый, принт крупный микс 19A-004",,Основной склад,30.0,69000.0,2300.0,2026-05-31,98,0.231,36.12,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-4f6a48e4e0df10eb,"Шифон, серый с принтом ""розовые листья"" 19A-017",,Основной склад,29.6,68080.0,2300.0,2026-05-31,99,0.228,36.35,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-9024932e0f8bf366,Шифон черный 18-039,18-039,Основной склад,57.65,67955.79,1178.76,2026-05-31,100,0.228,36.57,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-78d658886663ea75,"Шифон бирюзовый, принт крупный микс 19A-006",,Основной склад,29.5,67850.0,2300.0,2026-05-31,101,0.227,36.8,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-224308213dd9287f,Х/Б батист зеленые капли 4А-029,,Основной склад,67.0,67000.0,1000.0,2026-05-31,102,0.225,37.02,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-5ca4e362db904449,"Шерсть пальтовая, светло-бежевый 9-012",9-012,Основной склад,22.3,66900.0,3000.0,2026-05-31,103,0.224,37.25,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-bdea8f8b8acd7c6a,Шифон синий 18-020,18-020,Основной склад,60.4,65642.69,1086.8,2026-05-31,104,0.22,37.47,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-6ed2dca42737533d,"Шелк, черный 16-038",16-038,Основной склад,43.2,64704.45,1497.79,2026-05-31,105,0.217,37.69,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-d75e71347618ec34,Шифон розовый 18-042,18-042,Основной склад,36.4,64064.0,1760.0,2026-05-31,106,0.215,37.9,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-09c7ecd62b727a88,"Шелк, фуксия 16-026",16-026,Основной склад,42.65,63975.0,1500.0,2026-05-31,107,0.214,38.12,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-9f401f53c844b6b6,"Шелк, светло-серый 16-004",16-004,Основной склад,31.6,63200.0,2000.0,2026-05-31,108,0.212,38.33,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-53451d3425508335,"Шелк розовый, принт микс крупный 17A-028",,Основной склад,21.6,62640.0,2900.0,2026-05-31,109,0.21,38.54,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-9024932e0f8bf366,Шифон черный 18-039,18-039,Основной склад,55.0,62044.42,1128.08,2026-05-31,110,0.208,38.74,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-d01d7ccc2600f8b0,"Креп тонкий шерсть, графит 10-002",10-002,Основной склад,30.7,61400.0,2000.0,2026-05-31,111,0.206,38.95,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-e50de599f17d60cc,"Дабл-креп, графит 11-002",11-002,Основной склад,26.3,60490.0,2300.0,2026-05-31,112,0.203,39.15,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-279a83d3e1ac55e6,"Дабл-креп, зеленый 11-025",11-025,Основной склад,26.0,59800.0,2300.0,2026-05-31,113,0.2,39.35,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-7903fbd87f27d12f,"Шелк, серый 16-006",16-006,Основной склад,39.8,59700.0,1500.0,2026-05-31,114,0.2,39.55,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-de56ca813d34fa1f,"Шелк черный, принт капли цветные деграде 17A-032",,Основной склад,19.23,59613.0,3100.0,2026-05-31,115,0.2,39.75,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-ccdef0796ca2d5cc,Х/Б Хлопок микс средний голубой 4А-065,,Основной склад,41.0,59450.0,1450.0,2026-05-31,116,0.199,39.95,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-1dd8238920a18fae,"Дюшес, желтый 5-018",5-018,Основной склад,16.5,57750.0,3500.0,2026-05-31,117,0.194,40.15,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-07fe76907598a5b2,"Кружево стрейч, черный 13-028",13-028,Основной склад,35.0,57750.0,1650.0,2026-05-31,118,0.194,40.34,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-e7cfdfb0ccbeedae,"Шелк голубой, принт микс средний 17A-022",,Основной склад,19.9,57710.0,2900.0,2026-05-31,119,0.193,40.53,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-0a4adc08c72d7a3b,"Шифон синий, печворк 19-018",19-018,Основной склад,28.8,57600.0,2000.0,2026-05-31,120,0.193,40.73,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-d61d091b56b026b0,Х/Б батист черные спинки без принта 4А-014,,Основной склад,38.0,57000.0,1500.0,2026-05-31,121,0.191,40.92,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-fde56a0f67be1bfe,"Шерсть пальтовая, красный 9-017",9-017,Основной склад,19.0,57000.0,3000.0,2026-05-31,122,0.191,41.11,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-04453d5758cbd096,"Х/Б цветы, желтый фон, 4А-081",,Основной склад,39.0,56550.0,1450.0,2026-05-31,123,0.19,41.3,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-cb8290de67b37457,"Шифон бежевый, принт горох 19A-013",,Основной склад,24.55,56465.0,2300.0,2026-05-31,124,0.189,41.49,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-7cee099dbf6d6a76,"Шифон розовый, принт крупный микс 19A-009",,Основной склад,24.5,56350.0,2300.0,2026-05-31,125,0.189,41.68,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-047d0f89234daed3,"Шелк серый, принт цветок 17A-049",,Основной склад,19.3,55970.0,2900.0,2026-05-31,126,0.188,41.86,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-d2b303d9fb0fa75e,"Шелк черный, принт цветок 17A-047",,Основной склад,19.2,55680.0,2900.0,2026-05-31,127,0.187,42.05,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-eae8911aab9a8cce,"Шелк фуксия, принт цветок 17A-048",,Основной склад,18.8,54520.0,2900.0,2026-05-31,128,0.183,42.23,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-c4c83064813bf64a,"Бархат х/б, темно-синий, морская волна 6-042",6-042,Основной склад,21.8,54500.0,2500.0,2026-05-31,129,0.183,42.42,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-edba7a7d7e87b898,"Дюшес-дабл, бежевый 5-013",5-013,Основной склад,15.4,53900.0,3500.0,2026-05-31,130,0.181,42.6,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-7a4903835be15875,"Чесуча, ярко-розовый 1-031",1-031,Основной склад,24.5,53900.0,2200.0,2026-05-31,131,0.181,42.78,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-2ac21573e7fb0a6c,"Тафта-хамелеон, бежевый с синим 2-И-001",,Основной склад,24.4,53680.0,2200.0,2026-05-31,132,0.18,42.96,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-65dbfeb3a6372323,"Шелк черный, принт микс средний 17A-019",,Основной склад,18.3,53070.0,2900.0,2026-05-31,133,0.178,43.13,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-278fa001d35007fc,Хлопок грибочки розовые 4А-062,,Основной склад,36.55,52997.5,1450.0,2026-05-31,134,0.178,43.31,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-a3e777dd0351d19b,"Органза, зеленый 21-017",21-017,Основной склад,31.0,52700.0,1700.0,2026-05-31,135,0.177,43.49,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-3d1c0d69be352946,"Шелк, красный, без стрейча 16-040",16-040,Основной склад,35.1,52650.0,1500.0,2026-05-31,136,0.176,43.67,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-53625722ada8c4d3,"Вечерняя ткань, сетка белая с серебрянными  стразами 12-081",12-081,Основной склад,37.5,52500.0,1400.0,2026-05-31,137,0.176,43.84,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-ad71904da9a258c0,"Дабл-креп, мятный 11-013",11-013,Основной склад,22.7,52210.0,2300.0,2026-05-31,138,0.175,44.02,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-607107c2333c5fdd,Шифон мятный 18-025,18-025,Основной склад,57.8,52020.0,900.0,2026-05-31,139,0.174,44.19,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-2de85fb6be7a3c84,"Бархат х/б, черный со стрейчем 6-002",6-002,Основной склад,31.4,51810.0,1650.0,2026-05-31,140,0.174,44.36,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-423293014757eba7,"Х/Б Хлопок, синие цветы 4А-054",,Основной склад,51.5,51500.0,1000.0,2026-05-31,141,0.173,44.54,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-bd3e129d9de7960f,Вечерняя ткань черные пайетки матовые 12-024,12-024,Основной склад,2.85,51300.0,18000.0,2026-05-31,142,0.172,44.71,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-5f5aefcccf541e9b,"Тафта, оранжевый 2-016",2-016,Основной склад,23.3,51260.0,2200.0,2026-05-31,143,0.172,44.88,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-7b031a137d061e1e,Кружево белое 13-004,13-004,Основной склад,31.0,51150.0,1650.0,2026-05-31,144,0.171,45.05,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-2be2f262cd05003d,"Тафта, красно-оранжевый 2-036",2-036,Основной склад,23.15,50930.0,2200.0,2026-05-31,145,0.171,45.22,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-0fcb94e292af19e4,"Органза, зеленый 21-018",21-018,Основной склад,29.6,50320.0,1700.0,2026-05-31,146,0.169,45.39,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-eb7a4d4ca1c0b08e,"Шелк бирюзовый, принт микс средний 17A-021",,Основной склад,16.1,49910.0,3100.0,2026-05-31,147,0.167,45.56,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-f4fa9ccc5aa8a0be,"Органза плотная, черный 21-016",21-016,Основной склад,10.6,49820.0,4700.0,2026-05-31,148,0.167,45.73,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-7ef77273d543a133,"Шелк, голубой 16-019",16-019,Основной склад,33.2,49800.0,1500.0,2026-05-31,149,0.167,45.89,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-ee925b308d64f1e0,Х/Б Хлопок девочки Y розовый 4А-058,,Основной склад,34.2,49590.0,1450.0,2026-05-31,150,0.166,46.06,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-7d4b5f31721d2954,Шифон бежевый 18-016,18-016,Основной склад,55.0,49500.0,900.0,2026-05-31,151,0.166,46.22,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-2876447de7fc23de,"Шифон голубой, принт крупный микс 19A-005",,Основной склад,21.4,49220.0,2300.0,2026-05-31,152,0.165,46.39,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-bf401edd09f5c40f,"Кружево, бежевый 13-088",13-088,Основной склад,13.9,48928.0,3520.0,2026-05-31,153,0.164,46.55,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-77825266d221a7c6,Шифон белый 18-015,18-015,Основной склад,41.9,48851.2,1165.9,2026-05-31,154,0.164,46.72,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-628bf7418d348c11,"Трикотаж, черный, лапша тонкая 23-062",23-062,Основной склад,75.0,48750.0,650.0,2026-05-31,155,0.163,46.88,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-6663a636cba96d0e,Шифон сиреневый 18-047,18-047,Основной склад,54.0,48600.0,900.0,2026-05-31,156,0.163,47.04,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-49577d55cbfb7d92,Вечерняя ткань черная сетка с перьями и пайетками 12-094,12-094,Основной склад,6.35,48506.94,7638.89,2026-05-31,157,0.163,47.21,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-dae2ea4a08c93ddb,"Чесуча, оранжевый 1-030",1-030,Основной склад,22.0,48400.0,2200.0,2026-05-31,158,0.162,47.37,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
