sales_line_id,period_month,canonical_sku,qty,revenue_rub,unit_price_rub,cogs_reported_rub,cogs_source,product_cogs_rub,commission_proxy_rub,agency_comm_at_net_rate_rub,reported_margin_rub,product_margin_rub,commission_proxy_share_of_rev,split_method,net_rate_policy,agency_take_policy
SL-29df1909e62063bf,2024-05,0-2815,1.0,171000.0,171000.0,111487.2,FILE,14835.2,96652.0,91177.2,59512.8,156164.8,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-4472a3df105b1071,2024-11,0-2815,1.0,76741.93,76741.93,17229.13,FILE,14835.2,2393.93,40918.8,59512.8,61906.73,0.0312,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-8fc6a3d73882a1d8,2024-12,0-2815,1.0,171000.0,171000.0,111487.2,FILE,14835.2,96652.0,91177.2,59512.8,156164.8,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-2840a7c7177c00fc,2024-02,0-2461,1.0,216000.0,216000.0,18983.4,FILE,16419.0,2564.4,115171.2,197016.6,199581.0,0.0119,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-5d08476ea2c66833,2024-09,0-2456A,1.0,194508.84,194508.84,106247.34,FILE,19129.5,87117.84,103712.11,88261.5,175379.34,0.4479,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-70469d617ec3f1a3,2025-01,0-2456A,1.0,247000.0,247000.0,158738.5,FILE,19129.5,139609.0,131700.4,88261.5,227870.5,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-5ccb4a2ef35f39bc,2024-10,T-2704,1.0,224351.56,224351.56,144811.36,FILE,20059.8,124751.56,119624.25,79540.2,204291.76,0.5561,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-361ec58c3e667ef6,2024-12,T-2704,1.0,229080.0,229080.0,149539.8,FILE,20059.8,129480.0,122145.46,79540.2,209020.2,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-610246f9c3af5706,2025-03,T-2704,1.0,210702.0,210702.0,126181.8,FILE,20059.8,106122.0,112346.31,84520.2,190642.2,0.5037,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-1c77f25c586bcb12,2025-12,T-2704,1.0,140530.0,140530.0,56009.8,FILE,20059.8,35950.0,74930.6,84520.2,120470.2,0.2558,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-288d52917fa027e8,2024-10,T-2705,1.0,172714.18,172714.18,97059.58,FILE,15445.4,81614.18,92091.2,75654.6,157268.78,0.4725,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-2f609410b37e43c9,2024-12,T-2705,1.0,91100.0,91100.0,15445.4,FILE,15445.4,0.0,48574.52,75654.6,75654.6,0.0,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-229c66ba45e60426,2025-04,T-2963,1.0,273010.0,273010.0,181455.48,FILE,27145.48,154310.0,145568.93,91554.52,245864.52,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-d2b5f4a4fdafa8ce,2025-03,T-2956,2.0,459128.36,229564.18,284151.92,FILE,25759.42,258392.5,244807.24,174976.44,433368.94,0.5628,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-966b2a0006b6e9dc,2025-12,T-3079,3.0,780060.0,260020.0,543500.13,FILE,102590.12,440910.01,415927.99,236559.87,677469.88,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-e68acf49f194ec18,2025-04,T-2967,1.0,441000.0,441000.0,276381.0,FILE,27121.0,249260.0,235141.2,164619.0,413879.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-a469d2c426034858,2026-05,T-2967,1.0,441000.0,441000.0,276381.0,FILE,27121.0,249260.0,235141.2,164619.0,413879.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-6dff2bfe58115045,2024-01,0-2397,1.0,199500.0,199500.0,124190.0,FILE,13390.0,110800.0,106373.4,75310.0,186110.0,0.5554,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-f7a6d19ae8c654f6,2025-09,T-2966A,1.0,294000.0,294000.0,180830.66,FILE,14656.61,166174.05,156760.8,113169.34,279343.39,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-cab438128d9c22db,2025-11,T-2966A,1.0,237327.93,237327.93,124158.59,FILE,14656.61,109501.98,126543.25,113169.34,222671.32,0.4614,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-fa9aa550f48b77c7,2024-12,T-2846,2.0,639300.0,319650.0,409081.2,FILE,48041.2,361040.0,340874.76,230218.8,591258.8,0.5647,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-99d9b8fb99814975,2025-05,T-2846,1.0,264439.6,264439.6,142373.2,FILE,24020.6,118352.6,140999.19,122066.4,240419.0,0.4476,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-14157f4da27ccef1,2025-11,T-3023,2.0,736251.48,368125.74,473485.62,FILE,58634.13,414851.49,392569.29,262765.86,677617.35,0.5635,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-1abde1b2d555701f,2025-12,T-3023,1.0,369610.0,369610.0,238227.07,FILE,29317.06,208910.01,197076.05,131382.93,340292.94,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-e3e8a53a8b319e98,2024-01,0-2661,1.0,304000.0,304000.0,203896.8,FILE,32070.8,171826.0,162092.8,100103.2,271929.2,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-75260fb630ea338c,2024-08,0-2661,1.0,304000.0,304000.0,203896.8,FILE,32070.8,171826.0,162092.8,100103.2,271929.2,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-acd7fb7991cd8a65,2026-02,T-3152B,1.0,127080.0,127080.0,82583.52,FILE,10753.52,71830.0,67759.06,44496.48,116326.48,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-4a453884be1fc9ed,2026-04,T-3152B,1.0,127035.73,127035.73,82539.25,FILE,10753.52,71785.73,67735.45,44496.48,116282.21,0.5651,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-a0a97439e38de049,2026-02,T-3152B,1.0,127080.0,127080.0,82216.4,FILE,10753.52,71462.88,67759.06,44863.6,116326.48,0.5623,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-c4d90237daa09883,2026-04,T-3152B,1.0,127035.73,127035.73,82172.13,FILE,10753.52,71418.61,67735.45,44863.6,116282.21,0.5622,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-e80285640245dd4a,2026-02,T-3152B,1.0,127080.0,127080.0,82269.33,FILE,10753.52,71515.81,67759.06,44810.67,116326.48,0.5628,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-6fa4732413623a31,2026-04,T-3152B,1.0,127035.73,127035.73,82225.06,FILE,10753.52,71471.54,67735.45,44810.67,116282.21,0.5626,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-0b4ee042e26a9865,2026-02,T-3118A,1.0,167100.0,167100.0,110387.34,FILE,18242.58,92144.76,89097.72,56712.66,148857.42,0.5514,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-96491fcb1bcfc94d,2026-03,T-3118A,2.0,334200.0,167100.0,220774.68,FILE,36485.16,184289.52,178195.44,113425.32,297714.84,0.5514,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-516ed48b8795cd36,2026-05,T-3118A,1.0,167100.0,167100.0,110387.34,FILE,18242.58,92144.76,89097.72,56712.66,148857.42,0.5514,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-837515f8fddaff8f,2025-07,T-2792,1.0,273000.0,273000.0,193825.58,FILE,38483.44,155342.14,145563.6,79174.42,234516.56,0.569,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-187ec2c10400ca76,2025-09,T-2792,1.0,201973.38,201973.38,122798.96,FILE,38483.44,84315.52,107692.21,79174.42,163489.94,0.4175,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-4c887d590f650f4a,2025-10,T-2792,1.0,273000.0,273000.0,193825.58,FILE,38483.44,155342.14,145563.6,79174.42,234516.56,0.569,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-aa6eb436cb429e72,2024-06,T-2475B,5.0,345000.0,69000.0,234445.0,FILE,39445.0,195000.0,183954.0,110555.0,305555.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-268425b2232a45c5,2025-06,T-2475B,1.0,31500.0,31500.0,7889.0,FILE,7889.0,0.0,16795.8,23611.0,23611.0,0.0,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-0b4c37ed9ccc7fcf,2024-04,T-2475B,4.0,231270.0,57817.5,142826.0,FILE,31556.0,111270.0,123313.16,88444.0,199714.0,0.4811,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-ce3871b20ff2ec9e,2024-05,T-2475B,2.0,127720.16,63860.08,83498.16,FILE,15778.0,67720.16,68100.39,44222.0,111942.16,0.5302,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-3593c64949f1d38f,2024-06,T-2475B,2.0,125738.68,62869.34,81516.68,FILE,15778.0,65738.68,67043.86,44222.0,109960.68,0.5228,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-2eab71fe1109d1cb,2024-07,T-2475B,1.0,62100.0,62100.0,39989.0,FILE,7889.0,32100.0,33111.72,22111.0,54211.0,0.5169,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-25c4cab42e21ed10,2024-09,T-2475B,1.0,69000.0,69000.0,46889.0,FILE,7889.0,39000.0,36790.8,22111.0,61111.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-75f420e511ef9066,2025-04,T-2475B,1.0,69698.84,69698.84,46087.84,FILE,7889.0,38198.84,37163.42,23611.0,61809.84,0.5481,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-b869d1a2241602ea,2024-06,0-2475B,1.0,57410.0,57410.0,39375.5,FILE,6924.5,32451.0,30611.01,18034.5,50485.5,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-dc8dba298c12d239,2024-12,0-2475B,1.0,51900.41,51900.41,33865.91,FILE,6924.5,26941.41,27673.3,18034.5,44975.91,0.5191,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-ccccd060f6291aba,2025-03,0-2475B,1.0,55068.12,55068.12,35785.62,FILE,6924.5,28861.12,29362.32,19282.5,48143.62,0.5241,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-c02c78a102765c7a,2024-04,T-2475B,2.0,127268.0,63634.0,83046.0,FILE,15778.0,67268.0,67859.3,44222.0,111490.0,0.5286,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-105d8110807732c9,2024-06,T-2475B,1.0,69000.0,69000.0,46889.0,FILE,7889.0,39000.0,36790.8,22111.0,61111.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-dfa852d3fe7e4855,2024-07,T-2475B,1.0,30538.46,30538.46,8427.46,FILE,7889.0,538.46,16283.11,22111.0,22649.46,0.0176,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-62941c89b93bed63,2024-09,T-2475B,2.0,122141.0,61070.5,77919.0,FILE,15778.0,62141.0,65125.58,44222.0,106363.0,0.5088,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-6ac73c1435135508,2025-01,T-2475B,1.0,69000.0,69000.0,45389.0,FILE,7889.0,37500.0,36790.8,23611.0,61111.0,0.5435,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-b00b5b1d7707d206,2026-06,T-2475B,1.0,70991.0,70991.0,47380.0,FILE,7889.0,39491.0,37852.4,23611.0,63102.0,0.5563,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-cb554329fc9ad272,2025-05,T-2862,1.0,101850.0,101850.0,67000.61,FILE,9433.61,57567.0,54306.42,34849.39,92416.39,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-1d440a584e1a719a,2025-06,T-2862,3.0,303200.0,101066.67,198651.83,FILE,28300.82,170351.01,161666.24,104548.17,274899.18,0.5618,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-132607d10fb753f7,2025-07,T-2862,1.0,60581.03,60581.03,25731.64,FILE,9433.61,16298.03,32301.81,34849.39,51147.42,0.269,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-9fe8fb76053edbf3,2025-08,T-2862,1.0,101850.0,101850.0,67000.61,FILE,9433.61,57567.0,54306.42,34849.39,92416.39,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-26bdd5fba362be7a,2025-09,T-2862,2.0,193014.0,96507.0,123315.22,FILE,18867.21,104448.01,102915.06,69698.78,174146.79,0.5411,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-b472e8c3a2b62a41,2025-10,T-2862,1.0,99500.0,99500.0,64650.61,FILE,9433.61,55217.0,53053.4,34849.39,90066.39,0.5549,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-377f3a1f7ffca2c6,2026-02,T-3168A,2.0,166517.29,83258.65,108262.81,FILE,17445.52,90817.29,88787.02,58254.48,149071.77,0.5454,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-ffd1d04d52e77414,2026-03,T-3168A,1.0,87060.0,87060.0,57932.76,FILE,8722.76,49210.0,46420.39,29127.24,78337.24,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-254e5c8249e4f171,2026-02,T-3168A,2.0,174120.0,87060.0,116066.36,FILE,17445.52,98620.84,92840.78,58053.64,156674.48,0.5664,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-1adffb45e42bea03,2026-04,T-3168A,2.0,159553.19,79776.6,101499.55,FILE,17445.52,84054.03,85073.76,58053.64,142107.67,0.5268,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-e00ee8ddef2ae2bb,2026-05,T-3168A,1.0,87060.0,87060.0,58033.18,FILE,8722.76,49310.42,46420.39,29026.82,78337.24,0.5664,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-7b2e0d4c0a091a9e,2024-02,0-2475A,1.0,60260.0,60260.0,43428.0,FILE,9175.0,34253.0,32130.63,16832.0,51085.0,0.5684,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-226a61b91396b297,2024-02,0-1672,1.0,20085.17,20085.17,11718.17,FILE,6986.0,4732.17,10709.41,8367.0,13099.17,0.2356,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-9fa3b2a7a808d737,2025-06,T-2974A,4.0,477733.29,119433.32,245731.73,FILE,35734.43,209997.3,254727.39,232001.56,441998.86,0.4396,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-fc0d6ac1860d2f14,2025-07,T-2974A,3.0,442889.54,147629.85,268763.37,FILE,26800.82,241962.55,236148.7,174126.17,416088.72,0.5463,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-41d1134d2551526b,2025-11,T-2974A,1.0,120444.83,120444.83,62469.44,FILE,8933.61,53535.83,64221.18,57975.39,111511.22,0.4445,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-f294a82867045dce,2024-06,0-2478,2.0,95999.97,47999.99,63660.27,FILE,12298.3,51361.97,51187.18,32339.7,83701.67,0.535,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-c1289012e0ce0d8a,2026-02,T-3168A,1.0,87060.0,87060.0,57243.76,FILE,8722.76,48521.0,46420.39,29816.24,78337.24,0.5573,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-4c5fd1ec90baddb6,2026-03,T-3168A,2.0,174120.0,87060.0,114487.52,FILE,17445.52,97042.0,92840.78,59632.48,156674.48,0.5573,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-7a7282280c860ed5,2024-02,0-2479A,1.0,114310.0,114310.0,80110.1,FILE,8137.1,71973.0,60950.09,34199.9,106172.9,0.6296,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-e107f17df3f0e754,2024-03,0-2477A,1.0,150000.0,150000.0,107604.6,FILE,13230.6,94374.0,79980.0,42395.4,136769.4,0.6292,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-a007d3a9370dd8d7,2024-12,T-2756B,1.0,91100.0,91100.0,22330.0,FILE,22330.0,0.0,48574.52,68770.0,68770.0,0.0,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-b3ecfd953cfd19ac,2024-10,0-2592,1.0,108000.0,108000.0,74303.0,FILE,13260.0,61043.0,57585.6,33697.0,94740.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-6c87dbdd7f9cac30,2025-08,T-3014B,1.0,99000.0,99000.0,16680.0,FILE,41971.83,-25291.83,52786.8,82320.0,57028.17,-0.2555,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-4931324202787783,2025-09,T-3014B,1.0,227700.0,227700.0,145380.0,FILE,41971.83,103408.17,121409.64,82320.0,185728.17,0.4541,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-78e147c76071a307,2025-11,T-3014B,2.0,452567.88,226283.94,287927.88,FILE,83943.67,203984.21,241309.19,164640.0,368624.21,0.4507,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-8757ab7dc6062ae3,2024-10,T-2756A,1.0,209530.0,209530.0,140930.0,FILE,22500.0,118430.0,111721.4,68600.0,187030.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-2a465bb5bee5c148,2024-09,T-2756D,1.0,130857.72,130857.72,90157.72,FILE,20400.0,69757.72,69773.34,40700.0,110457.72,0.5331,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-31004a4da662f486,2024-10,T-2756D,2.0,281060.0,140530.0,199660.0,FILE,40800.0,158860.0,149861.19,81400.0,240260.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-e3646554848257ce,2024-11,T-2756D,2.0,201630.0,100815.0,120230.0,FILE,40800.0,79430.0,107509.12,81400.0,160830.0,0.3939,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-21629e7900680bb9,2024-12,T-2756D,1.0,91054.0,91054.0,50354.0,FILE,20400.0,29954.0,48549.99,40700.0,70654.0,0.329,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-3c6013d4d64fa0e8,2024-12,0-2592,1.0,81260.0,81260.0,47563.0,FILE,13260.0,34303.0,43327.83,33697.0,68000.0,0.4221,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-65db5e37964ec53f,2024-03,0-2593,1.0,132300.0,132300.0,90378.26,FILE,15600.0,74778.26,70542.36,41921.74,116700.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-f97b591a559f7e01,2025-01,T-2756,1.0,141174.13,141174.13,66724.13,FILE,16650.0,50074.13,75274.05,74450.0,124524.13,0.3547,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-003c2deb471fd606,2025-09,T-3014B,1.0,222563.54,222563.54,150957.21,FILE,41971.83,108985.38,118670.88,71606.33,180591.71,0.4897,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-defd2f9c8dcc510f,2025-10,T-3014B,1.0,227700.0,227700.0,156093.67,FILE,41971.83,114121.84,121409.64,71606.33,185728.17,0.5012,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-832fe5191f997b53,2024-09,T-2756,1.0,107069.7,107069.7,72549.7,FILE,16650.0,55899.7,57089.56,34520.0,90419.7,0.5221,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-afe3b7f3c19becb0,2024-10,T-2756,1.0,120980.0,120980.0,86460.0,FILE,16650.0,69810.0,64506.54,34520.0,104330.0,0.577,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-703812ae9e6a3a08,2024-11,T-2756,1.0,120980.0,120980.0,86460.0,FILE,16650.0,69810.0,64506.54,34520.0,104330.0,0.577,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-38a5f1aea9111cdc,2024-12,T-2756,2.0,238510.0,119255.0,169470.0,FILE,33300.0,136170.0,127173.53,69040.0,205210.0,0.5709,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-1e878f9b518e3698,2025-02,T-2756,1.0,127030.0,127030.0,89880.0,FILE,16650.0,73230.0,67732.4,37150.0,110380.0,0.5765,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-6f8038e3c3923a98,2026-04,0-3073A,1.0,41250.51,41250.51,8236.0,W3_BOM_H9,8236.0,0.0,21994.77,33014.51,33014.51,0.0,W3_AS_PRODUCT,0.4668,0.5332
SL-18e3f126aee585c2,2026-05,0-3073A,1.0,33818.94,33818.94,8236.0,W3_BOM_H9,8236.0,0.0,18032.26,25582.94,25582.94,0.0,W3_AS_PRODUCT,0.4668,0.5332
SL-f8162a44e6b22608,2026-02,0-3073,1.0,43700.0,43700.0,27393.0,FILE,5464.5,21928.5,23300.84,16307.0,38235.5,0.5018,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-5ca5bcc22d4f6c36,2026-04,0-3073,1.0,37145.0,37145.0,21327.37,FILE,5464.5,15862.87,19805.71,15817.63,31680.5,0.4271,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-67de9e835e9d6c89,2026-05,0-3073,1.0,43700.0,43700.0,27882.36,FILE,5464.5,22417.86,23300.84,15817.64,38235.5,0.513,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-dd851c118ab9240c,2026-06,0-3073,1.0,19000.0,19000.0,2687.0,FILE,5464.5,-2777.5,10130.8,16313.0,13535.5,-0.1462,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-23be593d4eaa3463,2025-04,T-1418,1.0,60720.0,60720.0,41012.24,FILE,6444.76,34567.48,32375.9,19707.76,54275.24,0.5693,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-660c58308f4f8e94,2025-05,T-1418,2.0,105960.0,52980.0,66544.48,FILE,12889.52,53654.96,56497.87,39415.52,93070.48,0.5064,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-ec824a9255baf260,2025-07,T-1418,1.0,60720.0,60720.0,41012.24,FILE,6444.76,34567.48,32375.9,19707.76,54275.24,0.5693,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-11525383685dd0bd,2025-08,T-1418,2.0,84467.76,42233.88,45052.24,FILE,12889.52,32162.72,45038.21,39415.52,71578.24,0.3808,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-f00007f3a0165d83,2025-09,T-1418,1.0,60720.0,60720.0,41012.24,FILE,6444.76,34567.48,32375.9,19707.76,54275.24,0.5693,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-de38cd21eedf9f08,2025-10,T-1418,4.0,238012.1,59503.03,158684.58,FILE,25779.04,132905.54,126908.05,79327.52,212233.06,0.5584,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-eef9c56552520c16,2025-11,T-1418,1.0,60282.03,60282.03,40574.27,FILE,6444.76,34129.51,32142.38,19707.76,53837.27,0.5662,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-332ddb6d39f376a2,2025-12,T-1418,1.0,60720.0,60720.0,41012.24,FILE,6444.76,34567.48,32375.9,19707.76,54275.24,0.5693,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-15ce4a0176fce5db,2026-06,T-1418,1.0,26400.0,26400.0,6692.24,FILE,6444.76,247.48,14076.48,19707.76,19955.24,0.0094,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-f9a4bf60fa6a0708,2025-04,T-2359,3.0,172500.0,57500.0,120636.57,FILE,18017.11,102619.46,91977.0,51863.43,154482.89,0.5949,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-95c3e57fbe9bd101,2025-05,T-2359,1.0,57500.0,57500.0,40212.19,FILE,6005.7,34206.49,30659.0,17287.81,51494.3,0.5949,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-6d49a1f097990301,2025-06,T-2359,2.0,82500.0,41250.0,47924.38,FILE,12011.4,35912.98,43989.0,34575.62,70488.6,0.4353,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-0c271c3cf7a6b7c7,2025-10,T-2359,2.0,115000.0,57500.0,79742.47,FILE,12011.4,67731.07,61318.0,35257.53,102988.6,0.589,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-918b1ca88d3dff7b,2025-12,T-2359,2.0,100785.62,50392.81,65869.05,FILE,12011.4,53857.65,53738.89,34916.57,88774.22,0.5344,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-645691900a7d09fc,2026-03,T-2359,1.0,57500.0,57500.0,40212.19,FILE,6005.7,34206.49,30659.0,17287.81,51494.3,0.5949,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-8f8dc606c8743dd2,2025-04,T-1444A,1.0,62560.0,62560.0,7298.82,W3_BOM_H9,7298.82,0.0,33356.99,55261.18,55261.18,0.0,W3_AS_PRODUCT,0.4668,0.5332
SL-99784b0c796d1313,2025-06,T-1444A,2.0,80657.62,40328.81,14597.65,W3_BOM_H9,14597.65,0.0,43006.64,66059.97,66059.97,0.0,W3_AS_PRODUCT,0.4668,0.5332
SL-919d647c2ab79865,2025-07,T-1444A,1.0,58978.13,58978.13,7298.82,W3_BOM_H9,7298.82,0.0,31447.14,51679.31,51679.31,0.0,W3_AS_PRODUCT,0.4668,0.5332
SL-4dbb32c7ba1cf8e2,2026-02,T-1444A,1.0,57332.0,57332.0,7298.82,W3_BOM_H9,7298.82,0.0,30569.42,50033.18,50033.18,0.0,W3_AS_PRODUCT,0.4668,0.5332
SL-4d09d62e55d22d48,2025-03,T-2359,1.0,46000.0,46000.0,31070.11,FILE,6005.7,25064.41,24527.2,14929.89,39994.3,0.5449,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-32782d4036e4b247,2025-04,T-2359,7.0,275978.96,39425.57,171469.73,FILE,42039.92,129429.81,147151.98,104509.23,233939.04,0.469,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-2cd9849455bf8355,2025-06,T-2359,1.0,20000.0,20000.0,5070.11,FILE,6005.7,-935.59,10664.0,14929.89,13994.3,-0.0468,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-3617bce0f92441fd,2025-08,T-2359,1.0,46000.0,46000.0,31070.11,FILE,6005.7,25064.41,24527.2,14929.89,39994.3,0.5449,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-cf5d7ac344cec32d,2025-09,T-2359,1.0,46000.0,46000.0,31537.91,FILE,6005.7,25532.21,24527.2,14462.09,39994.3,0.555,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-f9b0aff4f1a7b693,2026-02,T-2359,1.0,46000.0,46000.0,31537.91,FILE,6005.7,25532.21,24527.2,14462.09,39994.3,0.555,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-9c330a339053c779,2026-03,T-2359,1.0,20000.0,20000.0,5537.9,FILE,6005.7,-467.8,10664.0,14462.1,13994.3,-0.0234,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-8173d2fe936e155f,2025-06,T-2861A,2.0,85034.28,42517.14,39109.84,FILE,6119.56,32990.28,45340.28,45924.44,78914.72,0.388,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
