cost_version_id,canonical_sku,article_raw,name,unit_cost_rub,completeness,source_file_id,channel_hint,owner_file,unit_cost_source
CV-H5-aba4315a68e2833e,0-2487,0-2487,"Шорты женские, чёрные с принтом ""белые Y и девочки"", из батиста, с отделкой ""лам",18510.0,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-ce307d77d68193d0,0-2487A,0-2487A,"Пальто-халат женское, белое с принтом ""оранжевые буквы Y"", из шелка, с отделкой ",18510.0,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-bc22814c2e704a14,0-2487B,0-2487B,"Пальто-халат женское, белое с принтом ""Y"", из шелка, длинное",10052.5,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-6e324b85a23ce569,0-2488,0-2488,"Пальто-халат женское, черное с принтом ""девочки"", из батиста, с отделкой ""лампас",5546.84,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-29ebd9217a359516,0-2489,0-2489,"Брюки женские, синие с принтом ""белые Y и грибочки"", из денима",8766.0,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-48d1ba1c125e5a82,0-2490,0-2490,"Куртка женская, синяя, из денима с принтом Грибочки",4453.64,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-78c8bb91f72d37df,0-2491,0-2491,"Юбка женская, синяя с принтом ""белые Y и грибочки"", из денима",13909.36,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,OUT
CV-H5-ff68d82ff634e43d,0-2492,0-2492,"Платье женское длинное из белого хлопка с отделкой ""лампас""по борту и воротнику",32215.75,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-59d8bdff1b2cd439,0-2493A,0-2493A,"Платье женское, белое с принтом ""оранжево-черные Y"", из батиста, с широкими брет",11961.52,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-e83ee0ff384b23b9,0-2494A,0-2494A,"Платье женское, белое с принтом ""оранжево-черные Y"", из батиста, с поясом",11093.71,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-3fae13cc8f283c1e,0-2495,0-2495,"Платье женское, чёрное с принтом ""белые Y"", из батиста, с отделкой ""лампас"" на р",23392.3,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-565c7747fd9be76d,0-2497,0-2497,"Платье женское, белое с принтом ""черные Y и девочки"", из батиста, с открытыми пл",13579.34,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-7074add89dbcb6db,0-2498,0-2498,"Платье женское, белое с принтом ""черные Y и девочки"", из батиста, с длинными рук",6797.0,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-97c1b0f0ee897f94,0-2499,0-2499,"Платье женское, розовое с принтом ""пион"", из штапеля, без рукавов",9730.02,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-814536286c524701,0-2500,0-2500,"Платье женское, розовое с принтом ""пион"", из батиста, приталенного силуэта",7702.0,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-9ec074b5e9599ae2,0-2500A,0-2500A,"Платье-кафтан женское, серое с большим цветком, из штапеля, рукав декорирован па",7702.0,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-cf7f7e80d4a2b4d8,0-2502,0-2502,"Платье-кафтан женское, розовое с принтом ""пион"", из батиста, рукав декорирован п",12650.64,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-3513083e1425455d,0-2503,0-2503,"Юбка женская, черная с принтом ""девочки"", из шёлка, c отделкой ""лампас""",5808.49,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-4f238cbbfae8c72a,0-2504,0-2504,"Юбка женская, черная с принтом ""девочки"", из хлопка, с лампасами ""YANINA""",7536.74,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-e5be27de8eb6add3,0-2589,0-2589,"Блуза-топ женская, черная, из шелка, на тонких бретелях",16198.5,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-7250017ddf089de2,0-2590,0-2590,"Платье женское, черное, из хлопкового кружева, с вышивкой ""Цветы""",40175.0,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-c0fb352acee1bb96,0-2592,0-2592/1,"Платье женское, черное, корсетное, из сетки, с декором ""Красный цветок""",13260.0,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-ecfa1f25f0a10c33,0-2593,0-2593/2,"Свитер женский, зеленый, из кашемира, с вышивкой ""зеленая Y""",15600.0,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,OUT
CV-H5-51a0b5fdcd62b337,0-2594,0-2594,"Свитер женский, черный, из кашемира, с вышивкой ""Черный мак""",41341.2,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,OUT
CV-H5-f2b8845e57043fef,0-2595,0-2595,"Куртка-бомбер женская, черная, из нат.кожи, с вышивкой ""Y"" камнями и бусинами",26750.0,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-38d14ec014d40207,0-2596,0-2596,"Жакет женский, черный, из шелкового бархата, с вышивкой ""Цветок"" из пайеток",44359.4,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,OUT
CV-H5-e38b20bbe3670efa,0-2597,0-2597,"Пальто женское, черное, из шерсти, короткое, с аппликацией ""Большой цветок"" из б",37135.2,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-35d82f0099d7f40e,0-2598,0-2598,"Пальто женское, черное, из шерсти, длинное, с поясом, с аппликацией ""Цветок"" из ",18345.0,DERIVED_STOCK_MOVEMENT,FILE-099,ДЕМИ (Основное подразделение),Движение товаров с себестоимостью,OUT
