pc_line_id,source_person,source_year,client,product_name,article_raw,article_norm,fabric_note,cost_rub_indicative,source_file,source_file_id,so_t,hours
ZHU2026-1627,zhukova,2026,,БРЮКИ,0-3063,0-3063,ИМ ЗАКАЗ,806.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2026-1637,zhukova,2026,,РАСШИВКА,0-3274,0-3274,ПЛОЩАДКИ,14000.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2026-1647,zhukova,2026,,БЛУЗА,0-3371А,0-3371А,МД ТИРАЖ,2467.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2026-1657,zhukova,2026,,БРЮКИ,0-3372А,0-3372А,МД ТИРАЖ,1320.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2026-1667,zhukova,2026,,ШОРТЫ,48-25,48-25,КУТЮР,16764.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2026-1677,zhukova,2026,,БРЮКИ,48-19,48-19,КУТЮР,3350.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2026-1687,zhukova,2026,,ТОП,48-19,48-19,КУТЮР,1973.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2026-1697,zhukova,2026,,БЛУЗА,48-19,48-19,КУТЮР,12400.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2026-1707,zhukova,2026,,ЮБКА,48-19,48-19,КУТЮР,4136.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2026-1727,zhukova,2026,,ПЛАТЬЕ,48-15,48-15,КУТЮР,3850.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2026-1737,zhukova,2026,,БЛУЗА,0-3371а,0-3371А,МД ЗАКАЗ,2750.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2026-1757,zhukova,2026,,БЛУЗА,0-2540,0-2540,МД ЗАКАЗ,2750.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2026-1767,zhukova,2026,,БРЮКИ,0-2541,0-2541,МД ЗАКАЗ,2200.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2026-1777,zhukova,2026,,БРЮКИ,0-3372А,0-3372А,МД ЗАКАЗ,2200.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2026-1817,zhukova,2026,,БРЮКИ,Т-2541,Т-2541,ИМ ЗАКАЗ,8230.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2026-1827,zhukova,2026,,ВЫШИВКА,48-29,48-29,КУТЮР,870.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2026-1837,zhukova,2026,,ВЫШИВКА,48-22,48-22,КУТЮР,1350.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2026-1857,zhukova,2026,,ВЫШИВКА,0-3414,0-3414,МД ЗАКАЗ,516.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2026-1867,zhukova,2026,,ШОРТЫ,48-11,48-11,КУТЮР,3800.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2026-1877,zhukova,2026,,ПЛАТЬЕ,48-33,48-33,КУТЮР,4950.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2026-1887,zhukova,2026,,ЮБКА,48-24,48-24,КУТЮР,1037.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2026-1897,zhukova,2026,,ТРУСЫ,"48-30,24",48-30,КУТЮР,969.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2026-1907,zhukova,2026,,ПЛАТЬЕ,0-3380с,0-3380С,МД ЗАКАЗ,3048.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2026-1917,zhukova,2026,,"ЮБКА,ТЮРНЮР ПОЯС",48-24,48-24,КУТЮР,1305.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3,zhukova,2025,,БРЮКИ,0-3031,0-3031,ИМ ТИРАЖ,1206.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-5,zhukova,2025,,БРЮКИ,0-3040,0-3040,ИМ ТИРАЖ,1596.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-7,zhukova,2025,,БРЮКИ,0-3063,0-3063,ИМ ТИРАЖ,876.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-9,zhukova,2025,,ПЛАТЬЕ,45-31,45-31,МД КУТЮР,1000.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-13,zhukova,2025,,ПЛАТЬЕ,45-30,45-30,МД КУТЮР,1000.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-17,zhukova,2025,,ПЛАТЬЕ,45-32,45-32,МД КУТЮР,1400.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-21,zhukova,2025,,БЛУЗА,45-29,45-29,МД КУТЮР,900.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-25,zhukova,2025,,ПЛАТЬЕ,45-14,45-14,МД КУТЮР,1600.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-29,zhukova,2025,,ПЛАТЬЕ,45-20,45-20,МД КУТЮР,1400.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-33,zhukova,2025,,ПЛАТЬЕ,45-28,45-28,МД КУТЮР,1200.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-37,zhukova,2025,,ШЛЕЙФ,45-28,45-28,МД КУТЮР,1100.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-41,zhukova,2025,,БЛУЗА,45-13,45-13,МД КУТЮР,3905.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-49,zhukova,2025,,ЮБКА,45-27,45-27,МД КУТЮР,2555.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-53,zhukova,2025,,БЛУЗА,45-27,45-27,МД КУТЮР,4117.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-57,zhukova,2025,,БЛУЗА,0-3058,0-3058,ИМ ЗАКАЗ,2397.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-61,zhukova,2025,,ЮБКА,0-2470,0-2470,ИМ ЗАКАЗ,2623.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-65,zhukova,2025,,СВИТШОТ,0-3076А,0-3076А,ИМ ТИРАЖ,2281.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-70,zhukova,2025,,ФУТБОЛКА,0-3075,0-3075,ИМ ТИРАЖ,1680.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-74,zhukova,2025,,ФУТБОЛКА,0-3075А,0-3075А,ИМ ТИРАЖ,1680.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-78,zhukova,2025,,СВИТШОТ,0-3073,0-3073,ИМ ТИРАЖ,1836.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-82,zhukova,2025,,СВИТШОТ,0-3058,0-3058,ИМ ТИРАЖ,2397.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-88,zhukova,2025,,ПАЛЬТО,0-3106,0-3106,МД ТИРАЖ,10339.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-92,zhukova,2025,,КЕЙП,0-3082,0-3082,МД  ТИРАЖ,43457.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-96,zhukova,2025,,ПАЛЬТО,0-3097,0-3097,МД ЗАКАЗ,12247.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-100,zhukova,2025,,КЕЙП,0-3083,0-3083,МД ТИРАЖ,60507.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-104,zhukova,2025,,БЛУЗА,0-3030,0-3030,ИМ ТИРАЖ,2070.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-108,zhukova,2025,,БЛУЗА,0-3030А,0-3030А,ИМ ТИРАЖ,2070.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-112,zhukova,2025,,ЮБКА,0-2406,0-2406,ИМ ТИРАЖ,1068.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-116,zhukova,2025,,БЛУЗА,0-2686,0-2686,ИМ ЗАКАЗ,2337.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-120,zhukova,2025,,БОМБЕР,0-3049,0-3049,ИМ ЗАКАЗ,3101.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-124,zhukova,2025,,БРЮКИ,0-2600,0-2600,ИМ ЗАКАЗ,1432.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-128,zhukova,2025,,ПЛАТЬЕ,Т-2754,Т-2754,ИМ ЗАКАЗ,9289.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-132,zhukova,2025,,ДЖОГГЕРЫ,0-3031А,0-3031А,ИМ ЗАКАЗ,1206.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-136,zhukova,2025,,ЮБКА,0-1442,0-1442,ИМ ЗАКАЗ,5603.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-140,zhukova,2025,,НАКИДКА,0-3090А,0-3090А,МД ТИРАЖ,23739.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-144,zhukova,2025,,ШОПЕР,0-1934,0-1934,МД ТИРАЖ,4747.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-148,zhukova,2025,,ПЛАТЬЕ,0-2983,0-2983,МД ЗАКАЗ,7720.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-152,zhukova,2025,,ПЛАТЬЕ,0-2702,0-2702,ИМ ЗАКАЗ,4540.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-156,zhukova,2025,,ЮБКА,0-3060,0-3060,ИМ ТИРАЖ,985.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-160,zhukova,2025,,БРЮКИ,0-3059,0-3059,ИМ ТИРАЖ,1119.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-164,zhukova,2025,,БОДИ,43-25,43-25,МД ЗАКАЗ,21000.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-168,zhukova,2025,,БЛУЗА,0-1098В,0-1098В,ИМ ЗАКАЗ,1027.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-172,zhukova,2025,,БЛУЗА,0-2364А,0-2364А,ИМ ЗАКАЗ,1448.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-176,zhukova,2025,,ЮБКА,0-3078,0-3078,ИМ ТИРАЖ,2310.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-180,zhukova,2025,,БРЮКИ,0-2007A,0-2007A,ИМ ЗАКАЗ,951.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-184,zhukova,2025,,КАРДИГАН,0-2473,0-2473,ИМ ЗАКАЗ,2930.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-188,zhukova,2025,,ПЛАТЬЕ,0-3105,0-3105,МД ТИРАЖ,10080.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-192,zhukova,2025,,ПЛАТЬЕ,0-3105А,0-3105А,МД ТИРАЖ,9762.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-196,zhukova,2025,,ПЛАТЬЕ,45-23,45-23,МД КУТЮР,13541.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-204,zhukova,2025,,ПЕРЧАТКИ,0-3085,0-3085,МД ТИРАЖ,1217.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-208,zhukova,2025,,СУМОЧКИ,0-3087В,0-3087В,МД ТИРАЖ,1842.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-212,zhukova,2025,,ЧОКЕР,0-3094,0-3094,МД ТИРАЖ,607.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-216,zhukova,2025,,СВИТШОТ,0-2359А,0-2359А,ИМ ЗАКАЗ,3247.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-220,zhukova,2025,,КАРДИГАН,0-2473,0-2473,ИМ ЗАКАЗ,2930.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-224,zhukova,2025,,ЮБКА,0-2470,0-2470,ИМ ЗАКАЗ,2623.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-228,zhukova,2025,,КОСТЮМ,44-05,44-05,МД ЗАКАЗ,22000.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-232,zhukova,2025,,ФУТБОЛКА,0-1984П,0-1984П,ИМ ЗАКАЗ,2477.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-236,zhukova,2025,,ЮБКА,0-3032А,0-3032А,ИМ ЗАКАЗ,6076.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-240,zhukova,2025,,БОМБЕР,0-2460А/3,0-2460А,ИМ ЗАКАЗ,4189.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-244,zhukova,2025,,КИСЕТ,0-3087А,0-3087А,МД ЗАКАЗ,6822.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-252,zhukova,2025,,КЕЙП,0-3083В,0-3083В,МД ТИРАЖ,45697.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-256,zhukova,2025,,КЕЙП,0-3082А,0-3082А,МД ТИРАЖ,43457.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-260,zhukova,2025,,ПАЛЬТО,0-3107,0-3107,МД ТИРАЖ,31817.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-264,zhukova,2025,,ПАЛЬТО,0-3107А,0-3107А,МД ТИРАЖ,13347.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-268,zhukova,2025,,ЮБКА,0-3052,0-3052,ИМ ТИРАЖ,640.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-272,zhukova,2025,,ПЛАТЬЕ,0-2788,0-2788,ПЛОЩАДКИ,1200.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-276,zhukova,2025,,ШОРТЫ,45-13,45-13,МД КУТЮР,564.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-280,zhukova,2025,,БЛУЗА,0-2892,0-2892,ПЛОЩАДКИ,1200.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-284,zhukova,2025,,ЮБКА,0-2604,0-2604,ИМ ТИРАЖ,941.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-288,zhukova,2025,,БЛУЗА,0-3043В,0-3043В,ИМ ЗАКАЗ,2633.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-292,zhukova,2025,,ЮБКА,0-3036,0-3036,ИМ ТИРАЖ,2055.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-296,zhukova,2025,,ЮБКА,0-3052,0-3052,ИМ ЗАКАЗ,640.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-300,zhukova,2025,,КАФТАН,0-2548,0-2548,МД ТИРАЖ,6998.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-306,zhukova,2025,,КИМОНО,0-2546,0-2546,МД ТИРАЖ,10230.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-312,zhukova,2025,,ДЖОГГЕРЫ,0-1416,0-1416,ИМ ЗАКАЗ,1544.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-316,zhukova,2025,,СВИТШОТ,0-1418,0-1418,ИМ ЗАКАЗ,2807.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-320,zhukova,2025,,БЛУЗА,0-3055,0-3055,ИМ ТИРАЖ,6487.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-324,zhukova,2025,,ДЖОГГЕРЫ,0-3031А,0-3031А,ИМ ТИРАЖ,1206.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-328,zhukova,2025,,БЛУЗА,0-3055А,0-3055А,ИМ ТИРАЖ,6487.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-332,zhukova,2025,,ЮБКА,45-13,45-13,МД КУТЮР,1300.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-336,zhukova,2025,,ШОРТЫ,45-18,45-18,МД КУТЮР,1000.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-340,zhukova,2025,,БЛУЗА,45-18,45-18,МД КУТЮР,1200.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-344,zhukova,2025,,БЛУЗА,45-13,45-13,МД КУТЮР,1200.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-348,zhukova,2025,,БЛУЗА,0-3077А,0-3077А,ИМ ЗАКАЗ,880.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-352,zhukova,2025,,БЛУЗА,0-3039,0-3039,ИМ ТИРАЖ,1113.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-356,zhukova,2025,,БРЮКИ,0-3068А,0-3068А,ИМ ТИРАЖ,1421.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-360,zhukova,2025,,ДЖОГГЕРЫ,0-1416В,0-1416В,ИМ ЗАКАЗ,1544.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-364,zhukova,2025,,СВИТШОТ,0-1418А,0-1418А,ИМ ЗАКАЗ,2937.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-368,zhukova,2025,,ПАЛЬТО,0-1968,0-1968,ИМ ТИРАЖ,3000.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-372,zhukova,2025,,БЛУЗА,45-17,45-17,МД КУТЮР,1500.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-376,zhukova,2025,,ЮБКА,45-17,45-17,МД КУТЮР,1000.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-384,zhukova,2025,,БЛУЗА,0-3077А,0-3077А,ИМ ЗАКАЗ,880.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-388,zhukova,2025,,БРЮКИ,0-3068В,0-3068В,ИМ ЗАКАЗ,1421.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-392,zhukova,2025,,БЛУЗОН,0-3067В,0-3067В,ИМ ЗАКАЗ,2179.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-396,zhukova,2025,,ЖИЛЕТ,0-3109А,0-3109А,МД КРУИЗ,4401.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-400,zhukova,2025,,БРЮКИ,0-3110А,0-3110А,МД КРУИЗ,4303.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-404,zhukova,2025,,РУБАШКА,0-3122,0-3122,МД КРУИЗ,8714.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-408,zhukova,2025,,БРЮКИ,0-3123,0-3123,МД КРУИЗ,5313.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-412,zhukova,2025,,КАФТАН,0-3118,0-3118,МД КРУИЗ,11690.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-416,zhukova,2025,,КАФТАН,0-3119,0-3119,МД КРУИЗ,7624.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-420,zhukova,2025,,ЖАКЕТ,38-12,38-12,МД ЗАКАЗ,16000.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-424,zhukova,2025,,КАФТАН,0-2548,0-2548,МД ПЕРЕДЕЛКА,1200.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-428,zhukova,2025,,БРЮКИ,0-3031В,0-3031В,ИМ ТИРАЖ,1206.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-432,zhukova,2025,,БРОШЬ,0-3161,0-3161,МД КРУИЗ,662.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-436,zhukova,2025,,ЮБКА,0-3060,0-3060,ИМ ЗАКАЗ,985.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-440,zhukova,2025,,БРЮКИ,0-3040,0-3040,ИМ ЗАКАЗ,1596.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-444,zhukova,2025,,РУБАШКА,0-3055,0-3055,ИМ ЗАКАЗ,6487.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-448,zhukova,2025,,БЛУЗА,0-3073А,0-3073А,ИМ ЗАКАЗ,1836.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-452,zhukova,2025,,ЮБКА,0-1487,0-1487,ИМ ЗАКАЗ,1283.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-456,zhukova,2025,,КИМОНО,0-3137,0-3137,МД КРУИЗ,12441.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-460,zhukova,2025,,КАФТАН,0-3118А,0-3118А,МД КРУИЗ,11690.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-464,zhukova,2025,,КАФТАН,0-3119А,0-3119А,МД КРУИЗ,7624.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-468,zhukova,2025,,БРЮКИ,0-3136,0-3136,МД КРУИЗ,6318.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-472,zhukova,2025,,БЛУЗА,0-3135,0-3135,МД КРУИЗ,8209.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-476,zhukova,2025,,РУБАШКА,0-3122А,0-3122А,МД КРУИЗ,10925.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-480,zhukova,2025,,ПЛАТЬЕ,0-3151,0-3151,МД КРУИЗ,11244.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-484,zhukova,2025,,ПЛАТЬЕ,0-3165,0-3165,МД КРУИЗ,16554.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-489,zhukova,2025,,БЛУЗОН,0-3067А,0-3067А,ИМ ТИРАЖ,2179.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-493,zhukova,2025,,БРЮКИ,0-3110В 0-3110,0-3110В,МД КРУИЗ,4303.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-497,zhukova,2025,,РУБАШКА,0-3122A,0-3122A,МД КРУИЗ,8714.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-501,zhukova,2025,,БЛУЗА,0-3030В,0-3030В,ИМ ТИРАЖ,2070.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-505,zhukova,2025,,ПЛАТЬЕ,0-3127А,0-3127А,МД КРУИЗ,6732.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-509,zhukova,2025,,ПЛАТЬЕ,0-3120В,0-3120В,МД КРУИЗ,7401.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-513,zhukova,2025,,ЖИЛЕТ,0-3109В 0-3109,0-3109В,МД КРУИЗ,4401.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-517,zhukova,2025,,ЮБКА,0-2470,0-2470,ИМ ЗАКАЗ,2623.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-525,zhukova,2025,,ПЛАТЬЕ,0-3115А,0-3115А,МД КРУИЗ,3846.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-529,zhukova,2025,,КИМОНО,0-3162,0-3162,МД КРУИЗ,8227.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-533,zhukova,2025,,БРЮКИ,0-3163,0-3163,МД КРУИЗ,6586.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-537,zhukova,2025,,ТОП,0-3164,0-3164,МД КРУИЗ,1972.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-541,zhukova,2025,,КЕЙП,0-3082,0-3082,МД ЗАКАЗ,43457.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-545,zhukova,2025,,ЖИЛЕТ,0-3167,0-3167,МД КРУИЗ,19227.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-549,zhukova,2025,,ЖИЛЕТ,0-3167А,0-3167А,МД КРУИЗ,13427.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-553,zhukova,2025,,БЛУЗА,0-3154,0-3154,МД КРУИЗ,6950.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-557,zhukova,2025,,ПЛАТЬЕ,0-3145,0-3145,МД КРУИЗ,7250.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
