sales_line_id,channel,period_year,period_month,article_raw,canonical_sku,item_id,color,name_raw,qty,sales_amount_rub,amount_meaning,store,source_file_id,source_row_id,cost_version_id,unit_cost_rub,margin_rub,margin_pct,match_status,cost_owner
SL-8075864ad48978b5,TSUM,2024,,T-2750B,T-2750B,НЕ00876465,серый,"Блуза-топ женская, серая, из ш(Серый/L)НЕ00876465",1.0,20500.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r98,CV-98101a4547510f16,5350.27,15149.73,73.9,MATCHED,MERKUSHINA
SL-c6674ee74b76f403,TSUM,2024,,T-2750B,T-2750B,НЕ00876465,серый,"Блуза-топ женская, серая, из ш(Серый/S-M)НЕ00876465",2.0,40322.2,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r99,CV-98101a4547510f16,5350.27,29621.65,73.46,MATCHED,MERKUSHINA
SL-097a9025cdf8ccc5,TSUM,2024,,T-2547,T-2547,НЕ00876468,Черный,"Брюки женские, черные с принто(Черный/L)НЕ00876468",2.0,96000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r100,,,,,UNMATCHED,
SL-244b3722acbc0b71,TSUM,2024,,T-2547,T-2547,НЕ00876468,Черный,"Брюки женские, черные с принто(Черный/S-M)НЕ00876468",1.0,48000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r101,,,,,UNMATCHED,
SL-8e7377ca4e599be5,TSUM,2024,,T-2541,T-2541,НЕ00876469,Черный,"Брюки женские, черные с принто(Черный/L)НЕ00876469",1.0,48000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r102,CV-6452e36061ecce6a,14130.0,33870.0,70.56,MATCHED,ZHUKOVA
SL-dc67d78416cdf22f,TSUM,2024,,T-2541,T-2541,НЕ00876469,Черный,"Брюки женские, черные с принто(Черный/M-L)НЕ00876469",2.0,94444.24,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r103,CV-6452e36061ecce6a,14130.0,66184.24,70.08,MATCHED,ZHUKOVA
SL-71d442b872415fb7,TSUM,2024,,T-2541,T-2541,НЕ00876469,Черный,"Брюки женские, черные с принто(Черный/S-M)НЕ00876469",3.0,144000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r104,CV-6452e36061ecce6a,14130.0,101610.0,70.56,MATCHED,ZHUKOVA
SL-0f5a05b360db1603,TSUM,2024,,T-2475B/2,T-2475B,НЕ00876470,РОЗОВЫЙ,Рубашка женская свободного сил(Розовый/NS)НЕ00876470,7.0,210000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r105,,,,,UNMATCHED,
SL-3d9c91bdacc56e93,TSUM,2024,,T-2475B/1,T-2475B,НЕ00876471,БЕЛЫЙ,Рубашка женская свободного сил(Белый/NS)НЕ00876471,4.0,120000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r106,,,,,UNMATCHED,
SL-03344204d2324df3,TSUM,2024,,T-2401B/6,T-2401B,НЕ00876472,БЕЛЫЙ,"Брюки женские, белые с принтом(Белый/L)НЕ00876472",1.0,48000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r107,,,,,UNMATCHED,
SL-cc279fd1ed1fa16b,TSUM,2024,,T-2401B/6,T-2401B,НЕ00876472,БЕЛЫЙ,"Брюки женские, белые с принтом(Белый/M-L)НЕ00876472",1.0,48000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r108,,,,,UNMATCHED,
SL-9da9aef041c79094,TSUM,2024,,T-2251A/1,T-2251A,НЕ00876473,БЕЛЫЙ,"Платье женское, белое с принто(Белый/L)НЕ00876473",1.0,48000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r109,,,,,UNMATCHED,
SL-3a3f170185bdbd1a,TSUM,2024,,T-2251A/1,T-2251A,НЕ00876473,БЕЛЫЙ,"Платье женское, белое с принто(Белый/M-L)НЕ00876473",2.0,96000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r110,,,,,UNMATCHED,
SL-8728102071b8249d,TSUM,2024,,T-2251A/1,T-2251A,НЕ00876473,БЕЛЫЙ,"Платье женское, белое с принто(Белый/S-M)НЕ00876473",1.0,48000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r111,,,,,UNMATCHED,
SL-5ef2983083ea4682,TSUM,2024,,T-2573/1,T-2573,НЕ00876474,СИНИЙ,"Шорты женские, синие с принтом(Синий/M-L)НЕ00876474",1.0,13900.96,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r112,,,,,UNMATCHED,
SL-28f7b8a1ae305d3e,TSUM,2024,,T-2573/1,T-2573,НЕ00876474,СИНИЙ,"Шорты женские, синие с принтом(Синий/S-M)НЕ00876474",1.0,14000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r113,,,,,UNMATCHED,
SL-a0d1206bb1e1d0c1,TSUM,2024,,T-2251A,T-2251A,НЕ00876476,СИНИЙ,"Платье женское, синее с принто(Синий/M-L)НЕ00876476",3.0,143702.19,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r114,,,,,UNMATCHED,
SL-f0e8bd3d16886faa,TSUM,2024,,T-2251A,T-2251A,НЕ00876476,СИНИЙ,"Платье женское, синее с принто(Синий/S-M)НЕ00876476",1.0,48000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r115,,,,,UNMATCHED,
SL-27254e26dccc77b0,TSUM,2024,,T-2401B/7,T-2401B,НЕ00876477,Черный,"Брюки женские, черные с принто(Черный/L)НЕ00876477",2.0,96000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r116,,,,,UNMATCHED,
SL-a5782554f8265aee,TSUM,2024,,T-2401B/7,T-2401B,НЕ00876477,Черный,"Брюки женские, черные с принто(Черный/M-L)НЕ00876477",1.0,48000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r117,,,,,UNMATCHED,
SL-a7908e19b7161e99,TSUM,2024,,T-2401B/7,T-2401B,НЕ00876477,Черный,"Брюки женские, черные с принто(Черный/S-M)НЕ00876477",2.0,96000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r118,,,,,UNMATCHED,
SL-36b61decb47dbe2d,TSUM,2024,,T-2750B/1,T-2750B,НЕ00876478,Черный,"Блуза-топ женская, черная, из(Черный/L)НЕ00876478",1.0,20500.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r119,CV-98101a4547510f16,5350.27,15149.73,73.9,MATCHED,MERKUSHINA
SL-a33efb1adf4ad924,TSUM,2024,,T-2750B/1,T-2750B,НЕ00876478,Черный,"Блуза-топ женская, черная, из(Черный/M-L)НЕ00876478",3.0,61500.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r120,CV-98101a4547510f16,5350.27,45449.18,73.9,MATCHED,MERKUSHINA
SL-226dd980203932b2,TSUM,2024,,T-2750B/1,T-2750B,НЕ00876478,Черный,"Блуза-топ женская, черная, из(Черный/S-M)НЕ00876478",4.0,82000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r121,CV-98101a4547510f16,5350.27,60598.91,73.9,MATCHED,MERKUSHINA
SL-d8c10187971196ba,TSUM,2024,,T-2495B,T-2495B,НЕ00876479,Черный,"Платье женское, черное с принт(Черный/L)НЕ00876479",1.0,112956.51,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r122,,,,,UNMATCHED,
SL-5aa15fa96fb02e0a,TSUM,2024,,T-2495B,T-2495B,НЕ00876479,Черный,"Платье женское, черное с принт(Черный/S-M)НЕ00876479",1.0,112500.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r123,,,,,UNMATCHED,
SL-f5fa34436e41c340,TSUM,2024,,T-2572/1,T-2572,НЕ00876480,СИНИЙ,"Блуза женская, синяя с принтом(Синий/M-L)НЕ00876480",1.0,50800.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r124,,,,,UNMATCHED,
SL-b7817045f9f6e770,TSUM,2024,,T-2572/1,T-2572,НЕ00876480,СИНИЙ,"Блуза женская, синяя с принтом(Синий/S-M)НЕ00876480",1.0,50800.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r125,,,,,UNMATCHED,
SL-ad969cee1d0731b8,TSUM,2024,,T-2037C/3,T-2037C,НЕ00876481,зеленый,"Брюки-капри женские, зеленые с(Зеленый/L)НЕ00876481",1.0,26808.76,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r126,,,,,UNMATCHED,
SL-8d76b2dcef26d9b6,TSUM,2024,,T-2037C/3,T-2037C,НЕ00876481,зеленый,"Брюки-капри женские, зеленые с(Зеленый/M-L)НЕ00876481",1.0,26800.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r127,,,,,UNMATCHED,
SL-762acc65a6780fb4,TSUM,2024,,T-2032C/3,T-2032C,НЕ00876482,зеленый,"Блуза женская, зеленая с принт(Зеленый/L)НЕ00876482",1.0,38811.83,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r128,,,,,UNMATCHED,
SL-6f84852a5da8c43b,TSUM,2024,,T-2032C/3,T-2032C,НЕ00876482,зеленый,"Блуза женская, зеленая с принт(Зеленый/M-L)НЕ00876482",1.0,38800.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r129,,,,,UNMATCHED,
SL-2de2b6f07db12d47,TSUM,2024,,T-2754,T-2754,НЕ00876483,Черный,"Платье женское, черное с принт(Черный/M-L)НЕ00876483",2.0,98600.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r130,CV-8113ccdecf64328b,12427.0,73746.0,74.79,MATCHED,MERKUSHINA
SL-149cd3ac81876539,TSUM,2024,,T-2754,T-2754,НЕ00876483,Черный,"Платье женское, черное с принт(Черный/S-M)НЕ00876483",6.0,293756.12,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r131,CV-8113ccdecf64328b,12427.0,219194.12,74.62,MATCHED,MERKUSHINA
SL-e8e5c491007e4fcb,TSUM,2024,,T-2546,T-2546,НЕ00876484,Черный,"Пальто-халат женское, черное с(Черный/L)НЕ00876484",2.0,157600.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r132,,,,,UNMATCHED,
SL-311f0deb22d0fdef,TSUM,2024,,T-2546,T-2546,НЕ00876484,Черный,"Пальто-халат женское, черное с(Черный/M-L)НЕ00876484",0.0,0.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r133,,,,,UNMATCHED,
SL-72c3b5166e94dab6,TSUM,2024,,T-2475B/3,T-2475B,НЕ00876485,СИНИЙ,Рубашка женская свободного сил(Синий/NS)НЕ00876485,3.0,90000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r134,,,,,UNMATCHED,
SL-b1f24c917d2f2def,TSUM,2024,,T-2495A,T-2495A,НЕ00877290,СИНИЙ,"Платье женское, синее с принто(Синий/L)НЕ00877290",1.0,90000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r135,,,,,UNMATCHED,
SL-0a4915ccf804dac3,TSUM,2024,,T-2495A,T-2495A,НЕ00877290,СИНИЙ,"Платье женское, синее с принто(Синий/M-L)НЕ00877290",0.0,0.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r136,,,,,UNMATCHED,
SL-d60e0f019e8a5eaa,TSUM,2024,,T-2495A,T-2495A,НЕ00877290,СИНИЙ,"Платье женское, синее с принто(Синий/S-M)НЕ00877290",1.0,90000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r137,,,,,UNMATCHED,
SL-221d52f0eb45ff40,TSUM,2024,,0-2475B,0-2475B,НЕ00879845,серый,Рубашка женская свободного сил(Серый/NS)НЕ00879845,1.0,24959.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r138,,,,,UNMATCHED,
SL-735cf92c8bf32220,TSUM,2024,,0-2658A,0-2658A,НЕ00879846,СЕРЕБРИСТЫЙ,"Платье женское, серебро, из па(NS/M-L)НЕ00879846",1.0,81662.48,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r139,,,,,UNMATCHED,
SL-9b2cfa3bfdd61aef,TSUM,2024,,0-2658A,0-2658A,НЕ00879846,СЕРЕБРИСТЫЙ,"Платье женское, серебро, из па(NS/S-M)НЕ00879846",1.0,81040.71,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r140,,,,,UNMATCHED,
SL-ea175cda354b7791,TSUM,2024,,0-2669A,0-2669A,НЕ00879853,Черный,"Платье женское, черное, из бар(Черный/M-L)НЕ00879853",1.0,107391.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r141,,,,,UNMATCHED,
SL-ec40b64a14f26009,TSUM,2024,,0-2669A,0-2669A,НЕ00879853,Черный,"Платье женское, черное, из бар(Черный/S-M)НЕ00879853",1.0,107391.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r142,,,,,UNMATCHED,
SL-d6d90bd356c201a7,TSUM,2024,,T-2756C,T-2756C,НЕ00890938,Черный,"Свитер женский, черный, из каш(Черный/S-M)НЕ00890938",2.0,105200.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r143,,,,,UNMATCHED,
SL-0d65a00f2e1e7b99,TSUM,2024,,T-2707,T-2707,НЕ00890939,СИНИЙ,"Жакет женский, синий, из шелко(Синий/M-L)НЕ00890939",1.0,107600.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r144,,,,,UNMATCHED,
SL-b91e9bf7caf2da12,TSUM,2024,,T-2707,T-2707,НЕ00890939,СИНИЙ,"Жакет женский, синий, из шелко(Синий/S-M)НЕ00890939",2.0,215200.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r145,,,,,UNMATCHED,
SL-69ff16af842a2000,TSUM,2024,,T-1960/1,T-1960,НЕ00890940,Черный,"Блуза женская, черная, из шифо(Черный/M-L)НЕ00890940",2.0,80200.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r146,CV-31d4b0b9159c30c4,12587.0,55026.0,68.61,MATCHED,ZHUKOVA
SL-824b6164128137db,TSUM,2024,,T-1960/1,T-1960,НЕ00890940,Черный,"Блуза женская, черная, из шифо(Черный/S-M)НЕ00890940",2.0,82413.83,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r147,CV-31d4b0b9159c30c4,12587.0,57239.83,69.45,MATCHED,ZHUKOVA
SL-27efb3d689231a45,TSUM,2024,,T-2758,T-2758,НЕ00890941,Черный,"Юбка женская, черная, из шелка(Черный/M-L)НЕ00890941",3.0,151538.73,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r148,,,,,UNMATCHED,
SL-5c7b544443edb233,TSUM,2024,,T-2758,T-2758,НЕ00890941,Черный,"Юбка женская, черная, из шелка(Черный/S-M)НЕ00890941",2.0,102411.79,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r149,,,,,UNMATCHED,
SL-0c05a8b911c380ef,TSUM,2024,,T-2758,T-2758,НЕ00890941,Черный,"Юбка женская, черная, из шелка(Черный/XL)НЕ00890941",1.0,49600.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r150,,,,,UNMATCHED,
SL-140d887125a45968,TSUM,2024,,T-2708,T-2708,НЕ00890943,СИНИЙ,"Брюки женские, синие, из шелко(Синий/M-L)НЕ00890943",2.0,99200.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r151,,,,,UNMATCHED,
SL-3439e146a2bf9373,TSUM,2024,,T-2702,T-2702,НЕ00890944,Черный,"Платье женское, черное, из дже(Черный/S-M)НЕ00890944",1.0,66100.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r152,,,,,UNMATCHED,
SL-028301127ceb4c1f,TSUM,2024,,T-2757,T-2757,НЕ00890945,Коричневый,"Брюки женские, коричневые, из(Коричневый/M-L)НЕ00890945",0.0,0.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r153,,,,,UNMATCHED,
SL-4013ce443217264d,TSUM,2024,,T-2757,T-2757,НЕ00890945,Коричневый,"Брюки женские, коричневые, из(Коричневый/S-M)НЕ00890945",1.0,61100.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r154,,,,,UNMATCHED,
SL-53ce200420e85c78,TSUM,2024,,T-2756D,T-2756D,НЕ00890946,фуксия,"Свитер женский, фуксия, из каш(Фуксия/M-L)НЕ00890946",1.0,61100.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r155,,,,,UNMATCHED,
SL-46df51d0f0f1334c,TSUM,2024,,T-2756D,T-2756D,НЕ00890946,фуксия,"Свитер женский, фуксия, из каш(Фуксия/S-M)НЕ00890946",2.0,123581.83,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r156,,,,,UNMATCHED,
SL-7e6cc826f7759ef0,TSUM,2024,,T-1960,T-1960,НЕ00890947,РОЗОВЫЙ,"Блуза женская, розовая, из шиф(Розовый/M-L)НЕ00890947",1.0,41006.27,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r157,CV-31d4b0b9159c30c4,12587.0,28419.27,69.3,MATCHED,ZHUKOVA
SL-eeeb442f18471b0c,TSUM,2024,,T-1960,T-1960,НЕ00890947,РОЗОВЫЙ,"Блуза женская, розовая, из шиф(Розовый/S-M)НЕ00890947",1.0,41698.45,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r158,CV-31d4b0b9159c30c4,12587.0,29111.45,69.81,MATCHED,ZHUKOVA
SL-e686ee93e4df92d4,TSUM,2024,,T-2720,T-2720,НЕ00890948,БЕЖЕВЫЙ,"Пальто женское, бежевое, из за(Бежевый/M-L)НЕ00890948",1.0,194600.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r159,,,,,UNMATCHED,
SL-72945223b089a06b,TSUM,2024,,T-2720,T-2720,НЕ00890948,БЕЖЕВЫЙ,"Пальто женское, бежевое, из за(Бежевый/S-M)НЕ00890948",1.0,194600.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r160,,,,,UNMATCHED,
SL-b167c685854aca1b,TSUM,2024,,T-2705,T-2705,НЕ00890951,Черный,"Платье женское, черное, из кре(Черный/M-L)НЕ00890951",1.0,91100.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r161,,,,,UNMATCHED,
SL-10957c86392591ec,TSUM,2024,,T-2705,T-2705,НЕ00890951,Черный,"Платье женское, черное, из кре(Черный/S-M)НЕ00890951",1.0,91100.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r162,,,,,UNMATCHED,
SL-ce759a582f057833,TSUM,2024,,T-2699,T-2699,НЕ00890952,Черный,"Юбка женская, черная, из пайет(Черный/M-L)НЕ00890952",0.0,0.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r163,,,,,UNMATCHED,
SL-1c43166c0cad05be,TSUM,2024,,T-2699,T-2699,НЕ00890952,Черный,"Юбка женская, черная, из пайет(Черный/S-M)НЕ00890952",1.0,173500.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r164,,,,,UNMATCHED,
SL-c974aa4a82d7b5ca,TSUM,2024,,T-2704,T-2704,НЕ00890953,Черный,"Платье женское, черное, из кре(Черный/M-L)НЕ00890953",1.0,99600.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r165,,,,,UNMATCHED,
SL-104545fb7dbb42ee,TSUM,2024,,T-2760,T-2760,НЕ00890956,Черный,"Юбка женская, черная, из натур(Черный/M-L)НЕ00890956",0.0,0.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r166,,,,,UNMATCHED,
SL-b86b2bed2117090a,TSUM,2024,,T-2760,T-2760,НЕ00890956,Черный,"Юбка женская, черная, из натур(Черный/S-M)НЕ00890956",2.0,80200.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r167,,,,,UNMATCHED,
SL-20ad685d14432b0b,TSUM,2024,,T-2703,T-2703,НЕ00892066,Черный,Блуза женская(Черный/M-L)НЕ00892066,1.0,52500.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r168,CV-bc48d74829029943,22134.83,30365.17,57.84,MATCHED,MERKUSHINA
SL-c81a626154359725,TSUM,2024,,T-2703,T-2703,НЕ00892066,Черный,Блуза женская(Черный/S-M)НЕ00892066,2.0,105000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-057,r169,CV-bc48d74829029943,22134.83,60730.33,57.84,MATCHED,MERKUSHINA
