cost_version_id,canonical_sku,article_raw,name,direction,color,size,qty,material_cost,labor_cost,unit_cost_rub,order_cost_rub,cost_date,cost_year,owner_file,channel_hint,collection,completeness,source_file_id,source_sheet,source_row_id
CV-b8d19e4ca2d1f5b3,0-1098B,0-1098В,БЛУЗА,ИМ,ЧЕРНЫЙ,L,1.0,485.0,4500.0,4985.0,4985.0,2024-12-26,2024,ZHUKOVA,,,FULL,FILE-081,2024,r532
CV-545b0e2623bbd0e1,0-3052,0-3052,ЮБКА,ИМ,ЧЕРНЫЙ,М,1.0,640.0,4500.0,5140.0,5140.0,2024-12-16,2024,ZHUKOVA,,,FULL,FILE-081,2024,r536
CV-880368eebdcac198,0-3029,0-3029,БРЮКИ,ИМ,ЧЕРНЫЙ,М,1.0,523.0,4000.0,4523.0,4523.0,2024-12-23,2024,ZHUKOVA,,,FULL,FILE-081,2024,r540
CV-d427d9f75bf409c4,0-963,0-963,РУКАВА,МД,ЧЕРНЫЙ,,3.0,377.0,1225.0,1602.0,4806.0,2024-12-11,2024,ZHUKOVA,,,FULL,FILE-081,2024,r544
CV-103ca9693e863895,0-3100,0-3100,ПАЛЬТО,МД НГ,,,1.0,,,0.0,0.0,2024-12-03,2024,ZHUKOVA,,,FULL,FILE-081,2024,r548
CV-2f3aaedd1b8bfc1e,0-3091,0-3091,ТОП,МД НГ,,,1.0,,,0.0,0.0,2024-12-03,2024,ZHUKOVA,,,FULL,FILE-081,2024,r552
CV-906c8893ff1dff1a,0-3096,0-3096,ТОП,МД НГ,,,1.0,,,0.0,0.0,2024-12-03,2024,ZHUKOVA,,,FULL,FILE-081,2024,r556
CV-73cd8bd6c033a4f9,0-3102,0-3102,ПАЛЬТО,МД НГ,,,1.0,,,0.0,0.0,2024-12-03,2024,ZHUKOVA,,,FULL,FILE-081,2024,r560
CV-7ade3066f9624377,0-3080,0-3080,ПЛАТЬЕ,МД НГ,,,1.0,,,0.0,0.0,2024-12-03,2024,ZHUKOVA,,,FULL,FILE-081,2024,r564
CV-758e49bc4e0d5440,0-3081,0-3081,КЕЙП,МД НГ,,,1.0,,,0.0,0.0,2024-12-03,2024,ZHUKOVA,,,FULL,FILE-081,2024,r568
CV-b09b962434d1a77f,0-3093,0-3093,МАНИШКА,МД НГ,,,1.0,,,0.0,0.0,2024-12-03,2024,ZHUKOVA,,,FULL,FILE-081,2024,r572
CV-e6e4c64c6b2bcf7d,0-3092,0-3092,ПАЛАНТИН,МД НГ,,,1.0,,,0.0,0.0,2024-12-03,2024,ZHUKOVA,,,FULL,FILE-081,2024,r576
CV-7c42faaae67f4d5b,0-3082,0-3082,КЕЙП,МД НГ,ЧЕРНЫЙ,,1.0,43457.0,10300.0,53757.0,53757.0,2024-12-06,2024,ZHUKOVA,,,FULL,FILE-081,2024,r580
CV-7574dc25cb9d55ae,0-3052,0-3052,ЮБКА,ИМ ЗАКАЗ,ЧЕРНЫЙ,М,1.0,569.0,4900.0,5469.0,5469.0,2024-12-11,2024,ZHUKOVA,,,FULL,FILE-081,2024,r584
CV-371affbb93be3aad,0-2600,0-2600,БРЮКИ,ИМ ЗАКАЗ,ЧЕРНЫЙ,М,1.0,1432.0,4400.0,5832.0,5832.0,2024-12-12,2024,ZHUKOVA,,,FULL,FILE-081,2024,r588
CV-03df303241437dc0,0-2604,0-2604,ЮБКА,ИМ ЗАКАЗ,ЧЕРНЫЙ,L,1.0,1030.0,4675.0,5705.0,5705.0,2024-12-12,2024,ZHUKOVA,,,FULL,FILE-081,2024,r592
CV-bda78eea35c9fa0e,0-2600,0-2600,БРЮКИ,ИМ ЗАКАЗ,ЧЕРНЫЙ,L,1.0,1432.0,4400.0,5832.0,5832.0,2024-12-12,2024,ZHUKOVA,,,FULL,FILE-081,2024,r596
CV-f07959d6383464b2,0-3083,0-3083,КЕЙП,МД НГ,ЧЕРНЫЙ,,1.0,60507.0,12250.0,72757.0,72757.0,2024-12-06,2024,ZHUKOVA,,,FULL,FILE-081,2024,r600
CV-067db17d51ec7c74,0-3079,0-3079,ПЛАТЬЕ,МД НГ,СИНИЙ,,1.0,4847.0,6800.0,11647.0,11647.0,2024-12-06,2024,ZHUKOVA,,,FULL,FILE-081,2024,r604
CV-7e5c04829ce415df,0-3080,0-3080,ПЛАТЬЕ,МД ЗАКАЗ,ЧЕРНЫЙ,S,1.0,6207.0,13075.0,19282.0,19282.0,2024-12-12,2024,ZHUKOVA,,,FULL,FILE-081,2024,r612
CV-d7b30d52e4f92a46,0-3090,0-3090,КЕЙП,МД НГ,,,1.0,,,0.0,0.0,2024-12-16,2024,ZHUKOVA,,,FULL,FILE-081,2024,r616
CV-2413f1d1a683d03b,0-3082,0-3082,КЕЙП,МД НГ,,,1.0,,,0.0,0.0,2024-12-16,2024,ZHUKOVA,,,FULL,FILE-081,2024,r620
CV-7beee93993674c72,0-3083,0-3083,КЕЙП,МД НГ,,,1.0,,,0.0,0.0,2024-12-16,2024,ZHUKOVA,,,FULL,FILE-081,2024,r622
CV-8a7d6348c8f6febe,0-1486,0-1486,ЮБКА,ИМ,ЧЕРНЫЙ,,1.0,,,0.0,0.0,2024-12-20,2024,ZHUKOVA,,,FULL,FILE-081,2024,r626
CV-d2a4b4a51bf7d83e,0-3092,0-3092,ПАЛАНТИН,МД НГ,ЧЕРНЫЙ,,1.0,5912.0,27400.0,33312.0,33312.0,2024-12-17,2024,ZHUKOVA,,,FULL,FILE-081,2024,r630
CV-ca3123ec1bf4b67e,0-3024,0-3024,ЮБКА,ИМ,ЧЕРНЫЙ,,1.0,2380.0,5000.0,7380.0,7380.0,2024-12-17,2024,ZHUKOVA,,,FULL,FILE-081,2024,r634
CV-53140eee0e5d9847,0-3092A,0-3092А,ПАЛАНТИН,МД НГ,ГОЛУБОЙ,,1.0,5912.0,27400.0,33312.0,33312.0,2024-12-17,2024,ZHUKOVA,,,FULL,FILE-081,2024,r638
CV-669eab7366f264a9,0-3082,0-3082,КЕЙП,МД НГ,ЧЕРНЫЙ,,1.0,43457.0,10300.0,53757.0,53757.0,2024-12-17,2024,ZHUKOVA,,,FULL,FILE-081,2024,r642
CV-0de65c3ddfc39e48,0-3083,0-3083,КЕЙП,МД НГ,ЧЕРНЫЙ,,1.0,60507.0,12250.0,72757.0,72757.0,2024-12-18,2024,ZHUKOVA,,,FULL,FILE-081,2024,r646
CV-5b866bdfaf4820ff,0-3094,0-3094,СТОЙКА,МД,,,1.0,607.0,7225.0,7832.0,7832.0,2024-12-19,2024,ZHUKOVA,,,FULL,FILE-081,2024,r650
CV-abfa1ffad3649a11,0-3197,0-3197,КИМОНО,МД НГ,СИНИЙ,,1.0,,,0.0,0.0,2024-12-20,2024,ZHUKOVA,,,FULL,FILE-081,2024,r654
CV-bb9b0fddbd70f31e,0-3089,0-3089,КЕЙП,МД НГ,ЧЕРНЫЙ,,1.0,5927.0,39900.0,45827.0,45827.0,2024-12-20,2024,ZHUKOVA,,,FULL,FILE-081,2024,r658
CV-21cc48887f37ed65,45-13,45-13,БЛУЗА,МД КУТЮР,ВИШНЯ,,1.0,,,0.0,0.0,2024-12-19,2024,ZHUKOVA,,,FULL,FILE-081,2024,r662
CV-f6944336be7b4b9f,45-2,45-2,БАКЛАЖАН,МД КУТЮР,БАКЛАЖАН,,1.0,,,0.0,0.0,2024-12-16,2024,ZHUKOVA,,,FULL,FILE-081,2024,r666
CV-00f0c8537240877d,0-3082,0-3082,КЕЙП,МД ЗАКАЗ,ЧЕРНЫЙ,,1.0,43457.0,10300.0,53757.0,53757.0,2024-12-19,2024,ZHUKOVA,,,FULL,FILE-081,2024,r674
CV-493c3052293b4cd0,45-1,45-1,БЛУЗА,МД КУТЮР,ЧЕРНЫЙ,,1.0,,,0.0,0.0,2024-12-19,2024,ZHUKOVA,,,FULL,FILE-081,2024,r678
CV-dc632edde735d516,0-3058,0-3058,БЛУЗА,ИМ ЗАКАЗ,ЧЕРНЫЙ,,2.0,2397.0,5675.0,8072.0,16144.0,2024-12-10,2024,ZHUKOVA,,,FULL,FILE-081,2024,r682
CV-64500b6ca4725939,0-2471,0-2471,СВИТШОТ,ИМ ЗАКАЗ,ЧЕРНЫЙ,S,2.0,3187.0,6000.0,9187.0,18374.0,2024-12-23,2024,ZHUKOVA,,,FULL,FILE-081,2024,r686
CV-52db6b35df77ca99,0-2471,0-2471,БРЮКИ,ИМ ЗАКАЗ,ЧЕРНЫЙ,М,1.0,2433.0,4500.0,6933.0,6933.0,2024-12-23,2024,ZHUKOVA,,,FULL,FILE-081,2024,r690
CV-58e63d04ede53cef,0-2470,0-2470,ЮБКА,ИМ ЗАКАЗ,ЧЕРНЫЙ,М,1.0,2623.0,4000.0,6623.0,6623.0,2024-12-23,2024,ZHUKOVA,,,FULL,FILE-081,2024,r694
CV-2a17d49700e4db38,0-2359A,0-2359А,СВИТШОТ,ИМ ЗАКАЗ,ЧЕРНЫЙ,S,1.0,3247.0,6000.0,9247.0,9247.0,2024-12-23,2024,ZHUKOVA,,,FULL,FILE-081,2024,r698
CV-142b64ca0d14437b,0-963,0-963,РУКАВА,МД,ЧЕРНЫЙ,,3.0,377.0,1225.0,1602.0,4806.0,2024-12-26,2024,ZHUKOVA,,,FULL,FILE-081,2024,r702
CV-b3086a6d6e22ce92,0-3001,0-3001,КУРТКА,МД ЗАКАЗ,ЧЕРНЫЙ,S,1.0,5281.0,30600.0,35881.0,35881.0,2024-12-25,2024,ZHUKOVA,,,FULL,FILE-081,2024,r706
CV-7b98005fe6c0be2b,0-3078,0-3078,ЮБКА,ИМ,ЧЕРНЫЙ,М,1.0,2151.0,4675.0,6826.0,6826.0,2024-12-25,2024,ZHUKOVA,,,FULL,FILE-081,2024,r710
CV-cd6a547bfcc6ac4a,0-3083,0-3083,КЕЙП,МД,ЧЕРНЫЙ,,1.0,60507.0,12250.0,72757.0,72757.0,2024-12-24,2024,ZHUKOVA,,,FULL,FILE-081,2024,r714
CV-26704063ae129d86,0-3044,0-3044,ШОРТЫ,МД,ЧЕРНЫЙ,,1.0,681.0,2450.0,3131.0,3131.0,2024-12-24,2024,ZHUKOVA,,,FULL,FILE-081,2024,r718
CV-e2067c725a22f1e0,0-1442,0-1442,ЮБКА,ИМ,ЧЕРНЫЙ,S,1.0,5603.0,5350.0,10953.0,10953.0,2024-12-25,2024,ZHUKOVA,,,FULL,FILE-081,2024,r722
CV-8168634e52391481,0-3094,0-3094,СТОЙКА,МД,ЧЕРНЫЙ,,1.0,607.0,7225.0,7832.0,7832.0,2024-12-25,2024,ZHUKOVA,,,FULL,FILE-081,2024,r726
CV-b66cc6ede240e451,0-3059,0-3059,БРЮКИ,ИМ ЗАКАЗ,ЧЕРНЫЙ,L,1.0,1259.0,4400.0,5659.0,5659.0,2024-12-26,2024,ZHUKOVA,,,FULL,FILE-081,2024,r730
CV-1d7db7abaf6267ce,0-3044,0-3044,ШОРТЫ,МД,ГОЛУБОЙ,,1.0,681.0,2450.0,3131.0,3131.0,2024-12-24,2024,ZHUKOVA,,,FULL,FILE-081,2024,r734
CV-24e7b09bad101548,0-3032A,0-3032А,ЮБКА,ИМ ЗАКАЗ,ЧЕРНЫЙ,,1.0,2301.0,8675.0,10976.0,10976.0,2024-12-25,2024,ZHUKOVA,,,FULL,FILE-081,2024,r738
CV-940d251f20cca87a,0-3042C,0-3042С,БЛУЗА,ИМ ЗАКАЗ,РОЗОВЫЙ,,1.0,1109.0,8675.0,9784.0,9784.0,2024-12-26,2024,ZHUKOVA,,,FULL,FILE-081,2024,r742
CV-a457edf57effdb21,0-3080,0-3080,ПЛАТЬЕ,МД ЗАКАЗ,ЧЕРНЫЙ,,1.0,,,0.0,0.0,2026-12-25,2024,ZHUKOVA,,,FULL,FILE-081,2024,r746
CV-035c07302612736f,0-3059B,0-3059В,БРЮКИ,ИМ ЗАКАЗ,СЕРЫЙ,L,1.0,1259.0,4400.0,5659.0,5659.0,2024-12-26,2024,ZHUKOVA,,,FULL,FILE-081,2024,r750
CV-c26a848475de49f4,45-27,45-27,ЮБКА,МД КУТЮР,БЕЖ,,1.0,,,0.0,0.0,2024-12-27,2024,ZHUKOVA,,,FULL,FILE-081,2024,r754
CV-0f48f4f7b652dbce,0-2604,0-2604,ЮБКА,ИМ ЗАКАЗ,ЧЕРНЫЙ,,1.0,1030.0,1675.0,2705.0,2705.0,2024-12-27,2024,ZHUKOVA,,,FULL,FILE-081,2024,r758
CV-2df473f14f9452a0,0-3078,0-3078,ЮБКА,ИМ ЗАКАЗ,ЧЕРНЫЙ,,1.0,2151.0,4675.0,6826.0,6826.0,2024-12-27,2024,ZHUKOVA,,,FULL,FILE-081,2024,r762
CV-6b028ded6b7bd816,45-27,45-27,БЛУЗА,МД КУТЮР,БЕЖ,,1.0,,,0.0,0.0,2024-12-28,2024,ZHUKOVA,,,FULL,FILE-081,2024,r766
CV-0f115ce2f4ea1c96,0-3031,0-3031,БРЮКИ,ИМ ТИРАЖ,ЧЕРНЫЙ,S,1.0,1206.0,4400.0,5606.0,5606.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3
CV-c8179aff7cfa69e2,0-3040,0-3040,БРЮКИ,ИМ ТИРАЖ,ЧЕРНЫЙ,"М,L",2.0,1596.0,4400.0,5996.0,11992.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r5
CV-2f67712c514ca07b,0-3063,0-3063,БРЮКИ,ИМ ТИРАЖ,ЧЕРНЫЙ,"М,L",4.0,876.0,4400.0,5276.0,21104.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r7
CV-4da04b8724559a1b,45-31,45-31,ПЛАТЬЕ,МД КУТЮР,ЛЕКАЛА,,1.0,,1000.0,1000.0,1000.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r9
CV-178324f5bd9d161b,45-30,45-30,ПЛАТЬЕ,МД КУТЮР,ЛЕКАЛА,,1.0,,1000.0,1000.0,1000.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r13
CV-8d68572b5e4e612a,45-32,45-32,ПЛАТЬЕ,МД КУТЮР,ЛЕКАЛА,,1.0,,1400.0,1400.0,1400.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r17
CV-3d7fc012b04ba773,45-29,45-29,БЛУЗА,МД КУТЮР,ЛЕКАЛА,,1.0,,900.0,900.0,900.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r21
CV-fdde640921a84210,45-14,45-14,ПЛАТЬЕ,МД КУТЮР,ЛЕКАЛА,,1.0,,1600.0,1600.0,1600.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r25
CV-e3a4c1cd38a75633,45-20,45-20,ПЛАТЬЕ,МД КУТЮР,ЛЕКАЛА,,1.0,,1400.0,1400.0,1400.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r29
CV-71c27eddc118acdd,45-28,45-28,ПЛАТЬЕ,МД КУТЮР,ЛЕКАЛА,,1.0,,1200.0,1200.0,1200.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r33
CV-210c4c265932ca78,45-28,45-28,ШЛЕЙФ,МД КУТЮР,ЛЕКАЛА,,1.0,,1100.0,1100.0,1100.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r37
CV-dcb13571fa7dc13d,45-13,45-13,БЛУЗА,МД КУТЮР,ВИШНЯ,,1.0,3905.0,14175.0,18080.0,18080.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r41
CV-e39982c269cd1f1d,45-1,45-1,БЛУЗА,МД КУТЮР,ЧЕРНЫЙ,,1.0,4108.0,12900.0,17008.0,17008.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r45
CV-10088f2201514467,45-27,45-27,ЮБКА,МД КУТЮР,БЕЖ,,1.0,2555.0,9825.0,12380.0,12380.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r49
CV-27fc3b7715d0dfb1,45-27,45-27,БЛУЗА,МД КУТЮР,БЕЖ,,1.0,4117.0,14950.0,19067.0,19067.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r53
CV-6b68468a1cc762f2,0-3058,0-3058,БЛУЗА,ИМ ЗАКАЗ,ЧЕРНЫЙ,,2.0,2397.0,9300.0,11697.0,23394.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r57
CV-2324af21cf46af81,0-2470,0-2470,ЮБКА,ИМ ЗАКАЗ,ЧЕРНЫЙ,S,1.0,2623.0,7400.0,10023.0,10023.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r61
CV-70d0a7ffced8df60,0-3076A,0-3076А,СВИТШОТ,ИМ ТИРАЖ,ЧЕРНЫЙ,S  M,2.0,2281.0,7425.0,9706.0,19412.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r65
CV-8e6bb80d229bf77c,0-3075,0-3075,ФУТБОЛКА,ИМ ТИРАЖ,ЧЕРНЫЙ,S  M,2.0,1680.0,4200.0,5880.0,11760.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r70
CV-51b1b88f3ab827ef,0-3075A,0-3075А,ФУТБОЛКА,ИМ ТИРАЖ,БЕЛЫЙ,S  L,2.0,1680.0,4200.0,5880.0,11760.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r74
CV-12374fdef4fa4bd5,0-3073,0-3073,СВИТШОТ,ИМ ТИРАЖ,ЧЕРНЫЙ,S  M,5.0,1836.0,6400.0,8236.0,41180.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r78
CV-d449b3b669cc8a92,0-3058,0-3058,СВИТШОТ,ИМ ТИРАЖ,ЧЕРНЫЙ,S  M  L,3.0,2397.0,7650.0,10047.0,30141.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r82
CV-dc28baca626f6197,0-3106,0-3106,ПАЛЬТО,МД ТИРАЖ,ЧЕРНЫЙ,S,1.0,10339.0,38900.0,49239.0,49239.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r88
CV-9379e76e3d054a1e,0-3082,0-3082,КЕЙП,МД  ТИРАЖ,ЧЕРНЫЙ,,1.0,43457.0,11300.0,54757.0,54757.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r92
CV-3819b4605bb0056e,0-3097,0-3097,ПАЛЬТО,МД ЗАКАЗ,ЧЕРНЫЙ,,1.0,12247.0,36780.0,49027.0,49027.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r96
CV-49ba54fe99f6edea,0-3083,0-3083,КЕЙП,МД ТИРАЖ,ЧЕРНЫЙ,,1.0,60507.0,14250.0,74757.0,74757.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r100
CV-45c7c58220f6071d,0-3030,0-3030,БЛУЗА,ИМ ТИРАЖ,ЧЕРНЫЙ,S M,2.0,2070.0,6850.0,8920.0,17840.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r104
CV-baf8b6b49b4fad6b,0-3030A,0-3030А,БЛУЗА,ИМ ТИРАЖ,СИНИЙ,S  M,2.0,2070.0,6850.0,8920.0,17840.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r108
CV-4c85635886c9c212,0-2406,0-2406,ЮБКА,ИМ ТИРАЖ,ЧЕРНЫЙ,M  L,2.0,1068.0,4675.0,5743.0,11486.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r112
CV-15c563d05ec34177,0-2686,0-2686,БЛУЗА,ИМ ЗАКАЗ,ЧЕРНЫЙ,М,1.0,2337.0,8200.0,10537.0,10537.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r116
CV-ae498ff37b6bb1e5,0-3049,0-3049,БОМБЕР,ИМ ЗАКАЗ,ЧЕРНЫЙ,М,1.0,3101.0,19300.0,22401.0,22401.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r120
CV-09d38f95985b8451,0-2600,0-2600,БРЮКИ,ИМ ЗАКАЗ,ЧЕРНЫЙ,L,1.0,1432.0,4900.0,6332.0,6332.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r124
CV-68168c0024cf04b3,T-2754,Т-2754,ПЛАТЬЕ,ИМ ЗАКАЗ,ЧЕРНЫЙ БЕЛЫЙ,M/L,2.0,9289.0,6350.0,15639.0,31278.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r128
CV-1cdba6f31e184389,0-3031A,0-3031А,ДЖОГГЕРЫ,ИМ ЗАКАЗ,СИНИЙ,S,1.0,1206.0,5125.0,6331.0,6331.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r132
CV-bf7a65205e12bd6f,0-1442,0-1442,ЮБКА,ИМ ЗАКАЗ,ЧЕРНЫЙ,L,1.0,5603.0,9000.0,14603.0,14603.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r136
CV-3e1ff3b084436fe2,0-3090A,0-3090А,НАКИДКА,МД ТИРАЖ,СЕРЫЙ,,1.0,23739.0,18700.0,42439.0,42439.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r140
CV-6874f58c101231f2,0-1934,0-1934,ШОПЕР,МД ТИРАЖ,ЧЕРНЫЙ,,4.0,4747.0,5000.0,9747.0,38988.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r144
CV-a0c390cc9cf67c9a,0-2983,0-2983,ПЛАТЬЕ,МД ЗАКАЗ,ЧЕРНЫЙ,,1.0,7720.0,22050.0,29770.0,29770.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r148
CV-1d64ee26f141cc4e,0-2702,0-2702,ПЛАТЬЕ,ИМ ЗАКАЗ,ЧЕРНЫЙ,,1.0,4540.0,14250.0,18790.0,18790.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r152
CV-55abccc5453e800c,0-3060,0-3060,ЮБКА,ИМ ТИРАЖ,ЧЕРНЫЙ,S M L,3.0,985.0,3000.0,3985.0,11955.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r156
CV-6c91ea5a0d6f69ec,0-3059,0-3059,БРЮКИ,ИМ ТИРАЖ,ЧЕРНЫЙ,S M,2.0,1119.0,4000.0,5119.0,10238.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r160
CV-5ed36dd052439aa7,43-25,43-25,БОДИ,МД ЗАКАЗ,БЕЖ,,1.0,,21000.0,21000.0,21000.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r164
CV-fb2c08f3236a7d3a,0-1098B,0-1098В,БЛУЗА,ИМ ЗАКАЗ,ЧЕРНЫЙ,XL,1.0,1027.0,5400.0,6427.0,6427.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r168
CV-8a103951b22f00da,0-2364A,0-2364А,БЛУЗА,ИМ ЗАКАЗ,ЧЕРНЫЙ,М,1.0,1448.0,7300.0,8748.0,8748.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r172
CV-716a478f4b74c17d,0-3078,0-3078,ЮБКА,ИМ ТИРАЖ,ЧЕРНЫЙ,M  L,4.0,2310.0,5500.0,7810.0,31240.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r176
CV-d2969145e9775b69,0-2007A,0-2007A,БРЮКИ,ИМ ЗАКАЗ,ЧЕРНЫЙ,S,1.0,951.0,3850.0,4801.0,4801.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r180
CV-2099dbeb510ae5ca,0-2473,0-2473,КАРДИГАН,ИМ ЗАКАЗ,ЧЕРНЫЙ,М,1.0,2930.0,8050.0,10980.0,10980.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r184
CV-ac257982e9f8d900,0-3105,0-3105,ПЛАТЬЕ,МД ТИРАЖ,ЧЕРНЫЙ,S,1.0,10080.0,17800.0,27880.0,27880.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r188
CV-a9b7f0a99377be43,0-3105A,0-3105А,ПЛАТЬЕ,МД ТИРАЖ,ЧЕРНЫЙ,L,1.0,9762.0,16950.0,26712.0,26712.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r192
CV-e72355afb0f4eed9,45-23,45-23,ПЛАТЬЕ,МД КУТЮР,ЧЕРНЫЙ,,1.0,13541.0,66050.0,79591.0,79591.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r196
CV-12f0e86f05ae1024,COTЫ,СОТЫ,СОТЫ,МД КУТЮР,ЧЕРНЫЙ,,1.0,,24558.0,24558.0,24558.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r200
CV-4fea74c33c3f9b63,0-3085,0-3085,ПЕРЧАТКИ,МД ТИРАЖ,ЧЕРНЫЙ,,1.0,1217.0,8000.0,9217.0,9217.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r204
CV-48a0325c6baebb27,0-3087B,0-3087В,СУМОЧКИ,МД ТИРАЖ,ЧЕРНЫЙ,,2.0,1842.0,7225.0,9067.0,18134.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r208
CV-3af579d000f91840,0-3094,0-3094,ЧОКЕР,МД ТИРАЖ,ЧЕРНЫЙ,,1.0,607.0,7225.0,7832.0,7832.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r212
CV-16598098cfc4fe14,0-2359A,0-2359А,СВИТШОТ,ИМ ЗАКАЗ,ЧЕРНЫЙ,М,1.0,3247.0,8250.0,11497.0,11497.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r216
CV-576b45b015369ac8,0-2473,0-2473,КАРДИГАН,ИМ ЗАКАЗ,ЧЕРНЫЙ,М,1.0,2930.0,8800.0,11730.0,11730.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r220
CV-cc38d9977438e827,0-2470,0-2470,ЮБКА,ИМ ЗАКАЗ,ЧЕРНЫЙ,М,1.0,2623.0,6050.0,8673.0,8673.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r224
CV-fde1ad571559bdd5,44-05,44-05,КОСТЮМ,МД ЗАКАЗ,РОЗОВЫЙ,,1.0,,22000.0,22000.0,22000.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r228
CV-cd555e6f30a16652,0-1984П,0-1984П,ФУТБОЛКА,ИМ ЗАКАЗ,БЕЛЫЙ,F/S,1.0,2477.0,5275.0,7752.0,7752.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r232
CV-eb29821bd8d2ed90,0-3032A,0-3032А,ЮБКА,ИМ ЗАКАЗ,ЧЕРНЫЙ,L,1.0,6076.0,9925.0,16001.0,16001.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r236
CV-4c93220505c4dc7a,0-2460A,0-2460А/3,БОМБЕР,ИМ ЗАКАЗ,ЧЕРНЫЙ,S,1.0,4189.0,12125.0,16314.0,16314.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r240
CV-4e09466eccadce62,0-3087A,0-3087А,КИСЕТ,МД ЗАКАЗ,ЧЕРНЫЙ,,1.0,6822.0,2225.0,9047.0,9047.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r244
CV-a6a9ef2a29dc5e84,KAФTAH,КАФТАН,КОЛЬЕ,МД ЗАКАЗ,КРИСТАЛЛ,,1.0,,12725.0,12725.0,12725.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r248
CV-d232a2f1c2a0caae,0-3083B,0-3083В,КЕЙП,МД ТИРАЖ,ЧЕРНЫЙ,,1.0,45697.0,14250.0,59947.0,59947.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r252
CV-736bc3df9290dbd7,0-3082A,0-3082А,КЕЙП,МД ТИРАЖ,ЧЕРНЫЙ,,1.0,43457.0,11300.0,54757.0,54757.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r256
