stock_cost_id,article_raw,canonical_sku,warehouse,name,open_qty,open_cost_rub,in_qty,in_cost_rub,out_qty,out_cost_rub,unit_cost_rub,unit_cost_source,source_file_id,source_row_id
SC-e37d27c3cb5d87c8,0-1871В,0-1871B,ДЕМИ (Основное подразделение),"Жакет женский, черный, из шерсти, декорирован расшитыми ""птицами""",,,,,,,,,FILE-099,r290
SC-aaeccdcc4f2ae24e,0-1899,0-1899,ДЕМИ (Основное подразделение),"Юбка женская, черная, из фатина, с принтом ""листья""",,,,,,,,,FILE-099,r292
SC-0bccbdda029dc852,0-1968,0-1968,ДЕМИ (Основное подразделение),"Брюки женские, черные, из футера, с поясом ""рибана""",,,,,,,,,FILE-099,r294
SC-2e9b4d7eb4641f1b,0-1984P,0-1984P,ДЕМИ (Основное подразделение),"Пальто женское, черное, из бархата и пайеточной ткани, декорировано перьями страуса по низу рукава",,,1,2778.86,,,2778.86,IN,FILE-099,r296
SC-4a0e36d9faf1ed68,0-2073B,0-2073B,ДЕМИ (Основное подразделение),"Футболка женская, белая, из трикотажа, с декором принт ""дерево, птица, Yanina""",,,,,,,,,FILE-099,r298
SC-cf5fc2cd006fcb80,0-2079,0-2079,ДЕМИ (Основное подразделение),"Пальто женское, темно-синее, из шерсти, со съемным меховым воротником",,,,,,,,,FILE-099,r300
SC-4493697134fa2ea5,0-2209,0-2209,ДЕМИ (Основное подразделение),"Дубленка женская, светло-серая, из овчины, декорирована аппликацией из кожи",,,,,,,,,FILE-099,r302
SC-861a8a8db50ca808,0-2214,0-2214,ДЕМИ (Основное подразделение),"Пальто женское, черное, из плащевой ткани, с меховым воротником",,,,,,,,,FILE-099,r304
SC-aa55a3eb85f88db6,0-2290,0-2290,ДЕМИ (Основное подразделение),"Пальто женское, черное, из плащевой ткани, объемное",,,,,,,,,FILE-099,r306
SC-54acdf496fc5fa97,0-2291,0-2291,ДЕМИ (Основное подразделение),"Юбка женская, белая с принтом ""пляж"", из хлопка",,,,,,,,,FILE-099,r308
SC-10220533b2f40f7d,0-2347,0-2347,ДЕМИ (Основное подразделение),"Блуза женская, белая с принтом ""пляж"", из хлопка",,,,,,,,,FILE-099,r310
SC-ce01cf9d932e058e,0-2359,0-2359,ДЕМИ (Основное подразделение),"Пальто женское ""ДИАГОНАЛЬ"", черное, из шерсти, с отделкой кожей",,,,,,,,,FILE-099,r312
SC-52be5a006724498b,0-2359A,0-2359A,ДЕМИ (Основное подразделение),"Свитшот женский, черный, из футера, с декором принт ""сердце, Yanina""",,,,,,,,,FILE-099,r314
SC-7845aea6278eee04,0-2409,0-2409,ДЕМИ (Основное подразделение),"Свитшот женский, черный, из футера, с декором принт ""дерево, птица, Yanina""",,,,,,,,,FILE-099,r316
SC-d1d083f00d2c61a6,0-2419A,0-2419A,ДЕМИ (Основное подразделение),"Платье женское, черное, из шерсти, с декором из сетки и перьев",,,,,,,,,FILE-099,r318
SC-b5b1133fcb2c22d5,0-2420A,0-2420A,ДЕМИ (Основное подразделение),"Брюки женские, черные, из шелкового бархата, с отделкой белым кантом",,,,,,,,,FILE-099,r320
SC-1466458f76cc74bc,0-2421,0-2421,ДЕМИ (Основное подразделение),"Жакет женский, черный, из шелкового бархата, с вышивкой ""Птицы"" на карманах",,,,,,,,,FILE-099,r322
SC-ca182be0e6337266,0-2468А,0-2468A,ДЕМИ (Основное подразделение),"Платье женское, розовое, из шелкового бархата, с воротником и манжетами из пайеток",,,,,,,,,FILE-099,r324
SC-e77ebf95cdf595fd,0-2470,0-2470,ДЕМИ (Основное подразделение),"Платье женское, черное в белый горох, из шелка, со съемным воротником и белыми манжетами",,,,,,,,,FILE-099,r326
SC-6df32939b0bdc936,0-2471,0-2471,ДЕМИ (Основное подразделение),"Юбка женская, черная, из футера, с декором принт ""дерево, Yanina"", с отделкой ""лампас""",,,,,,,,,FILE-099,r328
SC-7ddfd5b41689a7ff,0-2472,0-2472,ДЕМИ (Основное подразделение),"Свитшот женский, черный, из футера, с декором принт ""дерево, птица, Yanina"" и отделкой ""лампас""",,,,,,,,,FILE-099,r330
SC-e7b7059fcf53f81c,0-2480,0-2480,ДЕМИ (Основное подразделение),"Брюки женские, черные, из футера, с декором принт ""дерево, Yanina"", отделкой ""лампас""",,,,,,,,,FILE-099,r332
SC-00e348cb6c596de1,0-2480B,0-2480B,ДЕМИ (Основное подразделение),"Блуза женская, белая с принтом ""оранжевые Y"", из шёлка, с отделкой ""лампас""",,,,,,,,,FILE-099,r334
SC-0b9fbaca2d65d330,0-2481B,0-2481B,ДЕМИ (Основное подразделение),"Блуза женская, белая с принтом ""оранжевые Y"", из батиста, с отделкой ""лампас""",,,,,,,,,FILE-099,r336
SC-2c5e9bd9fa790fe2,0-2481D,0-2481D,ДЕМИ (Основное подразделение),"Брюки женские, белые с принтом ""оранжевые Y"", из шёлка, с оранжевым кантом",,,,,,,,,FILE-099,r338
SC-2442edbaef20a513,0-2487,0-2487,ДЕМИ (Основное подразделение),"Брюки женские, белые с принтом ""оранжево-черные Y"", из батиста, с оранжевым кантом",,,,,,,,,FILE-099,r340
SC-172561fea8a2fa1f,0-2488,0-2488,ДЕМИ (Основное подразделение),"Пальто-халат женское, белое с принтом ""оранжевые буквы Y"", из шелка, с отделкой ""лампас"", длинное",,,,,,,,,FILE-099,r342
SC-c129f4a75d07dab2,0-2489,0-2489,ДЕМИ (Основное подразделение),"Брюки женские, синие с принтом ""белые Y и грибочки"", из денима",,,,,,,,,FILE-099,r344
SC-f69a2bf0fa0eb93f,0-2490,0-2490,ДЕМИ (Основное подразделение),"Куртка женская, синяя, из денима с принтом Грибочки",,,,,,,,,FILE-099,r346
SC-88d7d7bf53c0f07f,0-2492,0-2492,ДЕМИ (Основное подразделение),"Юбка женская, синяя с принтом ""белые Y и грибочки"", из денима",,,,,,,,,FILE-099,r348
SC-8249e268bf5b0f26,0-2493,0-2493,ДЕМИ (Основное подразделение),"Платье женское, черное с 3D принтом ""Y"", из шелка, длинное",,,,,,,,,FILE-099,r350
SC-4cec16a8afd53ab9,0-2493A,0-2493A,ДЕМИ (Основное подразделение),"Платье женское, белое с принтом ""оранжево-черные Y"", из батиста, с широкими бретелями-завязками",,,,,,,,,FILE-099,r352
SC-d7ea2fd9ca1bbbe7,0-2494,0-2494,ДЕМИ (Основное подразделение),"Платье женское, белое с принтом ""серо-черные Y"", из батиста, с широкими бретелями-завязками",,,,,,,,,FILE-099,r354
SC-5391ec7a2fc1a51b,0-2494A,0-2494A,ДЕМИ (Основное подразделение),"Платье женское, белое с принтом ""оранжево-черные Y"", из батиста, с поясом",,,,,,,,,FILE-099,r356
SC-aa55125a56019000,0-2495,0-2495,ДЕМИ (Основное подразделение),"Платье женское, чёрное с принтом ""белые Y"", из батиста, с отделкой ""лампас"" на рукавах, с поясом",,,,,,,,,FILE-099,r358
SC-11914e182bb257b3,0-2516,0-2516,ДЕМИ (Основное подразделение),"Платье женское, чёрное с принтом ""хаотичные буквы Y"", из шёлка, длинное",,,,,,,,,FILE-099,r360
SC-36ea5aeb08a6a2bd,0-2559,0-2559,ДЕМИ (Основное подразделение),"Платье женское, черное, из костюмной ткани ""шанель"" и шифона, декорировано тесьмой",,,,,,,,,FILE-099,r362
SC-9fe31c5fb5545448,0-2590,0-2590,ДЕМИ (Основное подразделение),"Брюки женские, черные с белым принтом ""Y"", из шелка, с отделкой ""лампас""",,,,,,,,,FILE-099,r364
SC-3c3f831583ea4028,0-2597,0-2597,ДЕМИ (Основное подразделение),"Платье женское, черное, корсетное, из сетки, с декором ""Красный цветок""",,,,,,,,,FILE-099,r366
SC-010b74cdfe01f5f1,0-2604,0-2604,ДЕМИ (Основное подразделение),"Пальто женское, черное, из шерсти, длинное, с поясом, с аппликацией ""Цветок"" из бархата",,,,,,,,,FILE-099,r368
