material_movement_id,material_id,name,article_hint,qty_in,qty_out,qty_end,value_unit,snapshot_date,warehouse,movement_type,source_file_id,source_row_id
MAT-49b6204d22d9a8e2,MAT-49b6204d22d9a8e2,"Вечерняя ткань, трикотаж с люрексом бежевая 12-064",12-064,12400.0,4000.0,8400.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1188
MAT-ac7bda5254444b2a,MAT-ac7bda5254444b2a,"Вечерняя ткань, трикотаж с люрексом бежевый 12-072",12-072,4800.0,3000.0,1800.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1194
MAT-01b590173cce8317,MAT-01b590173cce8317,"Вечерняя ткань, трикотаж с люрексом бордовый 12-075",12-075,12090.0,7950.0,4140.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1200
MAT-3badddf5e89c9d64,MAT-3badddf5e89c9d64,"Вечерняя ткань, трикотаж с люрексом бронзовая 12-063",12-063,3840.0,,3840.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1210
MAT-317982cf38ea1965,MAT-317982cf38ea1965,"Вечерняя ткань, трикотаж с люрексом серебро 12-071",12-071,6510.0,5100.0,1410.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1214
MAT-dade8ef2334293e4,MAT-dade8ef2334293e4,"Вечерняя ткань, трикотаж с люрексом синий 12-074",12-074,7095.0,5700.0,1395.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1224
MAT-40962af77518708a,MAT-40962af77518708a,"Вечерняя ткань, трикотаж с люрексом фиолетовая 12-065",12-065,14680.0,10000.0,4680.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1234
MAT-c584bb39dfc1a1d7,MAT-c584bb39dfc1a1d7,"Вечерняя ткань, трикотаж с люрексом черное серебро 12-077",12-077,2340.0,1800.0,540.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1242
MAT-a6158702821a7bab,MAT-a6158702821a7bab,"Вечерняя ткань, трикотаж с люрексом черный 12-066",12-066,10000.0,8400.0,1600.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1250
MAT-cd5dd91ff1e6e89c,MAT-cd5dd91ff1e6e89c,"Вечерняя ткань, трикотаж с люрексом черный 12-078",12-078,4500.0,4500.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1260
MAT-00eb6c503003d545,MAT-00eb6c503003d545,"Вечерняя ткань, черно-фиолетовые пайетки, мелкие 12-048",12-048,5250.0,,5250.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1268
MAT-26296d9ce97dcde6,MAT-26296d9ce97dcde6,"Вечерняя ткань, черные пайетки 12-018",12-018,10625.0,8160.0,2465.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1272
MAT-7e5b3c57e0cf49ef,MAT-7e5b3c57e0cf49ef,"Вечерняя ткань, черные пайетки на атласе 12-093",12-093,75750.0,34500.0,41250.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1284
MAT-b8b6461a69794087,MAT-b8b6461a69794087,"Вечерняя ткань, черные пайетки на сетке 12-021",12-021,132675.0,111525.0,21150.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1294
MAT-2c270f9602fce123,MAT-2c270f9602fce123,"Дабл-креп, бордовый 11-015",11-015,44620.0,35075.0,9545.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1320
MAT-0ac52d2245170902,MAT-0ac52d2245170902,"Дабл-креп, васильковый 11-009",11-009,191705.0,80040.0,111665.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1334
MAT-c79b0e36561fdb82,MAT-c79b0e36561fdb82,"Дабл-креп, голубой 11-011",11-011,61180.0,35880.0,25300.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1352
MAT-30eb5c3ff0afc00e,MAT-30eb5c3ff0afc00e,"Дабл-креп, графит 11-002",11-002,60490.0,,60490.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1366
MAT-31096b7c8a67336d,MAT-31096b7c8a67336d,"Дабл-креп, деним 11-010",11-010,232185.0,86365.0,145820.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1370
MAT-9214fa6c46506b1e,MAT-9214fa6c46506b1e,"Дабл-креп, желтый 11-014",11-014,12880.0,,12880.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1382
MAT-efb18e32dab483ee,MAT-efb18e32dab483ee,"Дабл-креп, желтый 11-026",11-026,133975.0,60950.0,73025.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1386
MAT-f4e2e27233b436e7,MAT-f4e2e27233b436e7,"Дабл-креп, зеленый 11-007",11-007,15180.0,,15180.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1400
MAT-cc69b2fc318a260f,MAT-cc69b2fc318a260f,"Дабл-креп, зеленый 11-025",11-025,59800.0,,59800.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1404
MAT-34ec18536eaf7b49,MAT-34ec18536eaf7b49,"Дабл-креп, коралл 11-018",11-018,9200.0,,9200.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1408
MAT-b0a8567267aa965f,MAT-b0a8567267aa965f,"Дабл-креп, красный 11-016",11-016,13340.0,,13340.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1412
MAT-53fd3f0523c4149f,MAT-53fd3f0523c4149f,"Дабл-креп, красный 11-024",11-024,83720.0,,83720.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1416
MAT-72add14187d0d774,MAT-72add14187d0d774,"Дабл-креп, молочный 11-005",11-005,77740.0,77740.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1420
MAT-98ee7d1cd022079d,MAT-98ee7d1cd022079d,"Дабл-креп, морская волна 11-008",11-008,21620.0,5750.0,15870.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1438
MAT-c7ab4a8999ee8e4f,MAT-c7ab4a8999ee8e4f,"Дабл-креп, мятный 11-013",11-013,52210.0,,52210.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1444
MAT-92aa82621ebc58f9,MAT-92aa82621ebc58f9,"Дабл-креп, оранжевый 11-019",11-019,30590.0,,30590.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1448
MAT-0276b681499acd5e,MAT-0276b681499acd5e,"Дабл-креп, роза 11-023",11-023,28520.0,,28520.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1452
MAT-9e3cf99a2761c66b,MAT-9e3cf99a2761c66b,"Дабл-креп, розовый 11-020",11-020,34960.0,,34960.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1456
MAT-430da330e82fdcf2,MAT-430da330e82fdcf2,"Дабл-креп, розовый 11-027",11-027,112700.0,44965.0,67735.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1460
MAT-8f9bb5ab191a35ca,MAT-8f9bb5ab191a35ca,"Дабл-креп, розовый 11-028",11-028,121670.0,7590.0,114080.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1476
MAT-bbe98cbce0c934f1,MAT-bbe98cbce0c934f1,"Дабл-креп, светло-розовый 11-021",11-021,30245.0,,30245.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1484
MAT-e556549eee2d159c,MAT-e556549eee2d159c,"Дабл-креп, светло-серый 11-004",11-004,22080.0,,22080.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1488
MAT-a0bd5b57473d7e42,MAT-a0bd5b57473d7e42,"Дабл-креп, светло-серый 11-012",11-012,97520.0,,97520.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1492
MAT-729d9034f0c7c577,MAT-729d9034f0c7c577,"Дабл-креп, серый 11-003",11-003,77510.0,25300.0,52210.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1496
MAT-c88555354364ba99,MAT-c88555354364ba99,"Дабл-креп, темно-зеленый 11-006",11-006,23000.0,,23000.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1506
MAT-a5c73e5c42d810a7,MAT-a5c73e5c42d810a7,"Дабл-креп, фуксия 11-017",11-017,45770.0,11500.0,34270.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1510
MAT-dc6cc8e84550dabb,MAT-dc6cc8e84550dabb,"Дабл-креп, черный 11-001",11-001,209530.0,178221.25,31308.75,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1518
MAT-be19856fabde7065,MAT-be19856fabde7065,"Джерси, черный 23-031",23-031,71126.28,71126.28,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1552
MAT-a2cb6f74d141130e,MAT-a2cb6f74d141130e,"Джинсовая ткань, молочная 4-042",,63562.74,32342.24,31220.5,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1582
MAT-db7e0ca7acd5c593,MAT-db7e0ca7acd5c593,"Джинсовая ткань, черная 4-043",,45007.62,28107.62,16900.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1608
MAT-df2cb9606e1c8c30,MAT-df2cb9606e1c8c30,"Дюшес-дабл, бежевый 5-013",,53900.0,,53900.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1638
MAT-437ad8059d00d9ac,MAT-437ad8059d00d9ac,"Дюшес-дабл, темно-синий 5-015",,135000.0,35000.0,100000.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1642
MAT-153bccc1b7e8e149,MAT-153bccc1b7e8e149,"Дюшес-дабл, черный 5-014",,47250.0,8750.0,38500.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1648
MAT-3e14a7a556e1f7e9,MAT-3e14a7a556e1f7e9,"Дюшес, белый 5-001",,9240.0,9240.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1656
MAT-79879dc0efdd3b95,MAT-79879dc0efdd3b95,"Дюшес, белый с принтом ""тюльпаны"" 5-009",,16000.0,,16000.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1666
MAT-a5730fe1c3ad4448,MAT-a5730fe1c3ad4448,"Дюшес, желтый 5-018",,64750.0,7000.0,57750.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1670
MAT-f8ae913e19f065db,MAT-f8ae913e19f065db,"Дюшес, золотой 5-003",,4950.0,,4950.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1676
MAT-41e217570e5d9123,MAT-41e217570e5d9123,"Дюшес, золотой 5-019",,164150.0,7350.0,156800.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1680
MAT-b0d2fc7d89971f4b,MAT-b0d2fc7d89971f4b,"Дюшес, красный 5-016",,86800.0,,86800.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1688
MAT-385f57c89bfd4c4c,MAT-385f57c89bfd4c4c,"Дюшес, оранжевый 5-004",,44000.0,,44000.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1692
MAT-1d17f26108e6d67c,MAT-1d17f26108e6d67c,"Дюшес, оранжевый с принтом ""акварель"" 5-012",,139000.0,78500.0,60500.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1696
MAT-7d81c56d74d97137,MAT-7d81c56d74d97137,"Дюшес, розовый 5-002",,31240.0,21560.0,9680.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1704
MAT-1087ace5dba78cee,MAT-1087ace5dba78cee,"Дюшес, серый с принтом ""акварель"" 5-010",,45500.0,,45500.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1716
MAT-e9f5308185d309e2,MAT-e9f5308185d309e2,"Дюшес, синий с принтом ""акварель"" 5-011",,49000.0,30500.0,18500.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1720
MAT-16a6a612c94a7650,MAT-16a6a612c94a7650,"Дюшес, сиреневый 5-005",,13860.0,11000.0,2860.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1728
MAT-6727ce2cd79dde8a,MAT-6727ce2cd79dde8a,"Дюшес, фиолетовый 5-020",,174650.0,26600.0,148050.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1734
MAT-e82ec627f5aba299,MAT-e82ec627f5aba299,"Дюшес, фуксия 5-017",,85750.0,3850.0,81900.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1746
MAT-e13e3816c902e990,MAT-e13e3816c902e990,"Искусственная шерсть, черная  8А-013",,11320.0,11320.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1752
MAT-87f02a8c8f7f4091,MAT-87f02a8c8f7f4091,Клеевая белая (DG 6040 W) 28-020,28-020,5871.0,5871.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1786
MAT-83c5cdf74021fe58,MAT-83c5cdf74021fe58,Клеевая белая (DG 8055 W) 28-022,28-022,5872.0,2055.2,3816.8,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1792
MAT-844c4c22c2061eae,MAT-844c4c22c2061eae,Клеевая воротничковая черная 28-017,28-017,13367.0,3742.76,9624.24,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1798
MAT-8b12181c50634bd4,MAT-8b12181c50634bd4,"Клеевая паутинка, белая (FG 60011) 28-018",28-018,5501.0,5501.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1806
MAT-6f57d40d3f387b72,MAT-6f57d40d3f387b72,"Клеевая паутинка, белая 28-001",28-001,36774.28,17359.28,19415.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1812
MAT-a4892e22ea6d8a47,MAT-a4892e22ea6d8a47,"Клеевая паутинка, черная  28-005",28-005,29259.97,14253.55,15006.42,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1832
MAT-c7c95a1cc0f55866,MAT-c7c95a1cc0f55866,Клеевая средняя новая белая 28-014,28-014,9173.0,1009.03,8163.97,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1842
MAT-9908c6e47277c021,MAT-9908c6e47277c021,Клеевая средняя новая черная 28-015 (DG 61709 B),28-015,9685.0,869.58,8815.42,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1852
MAT-925c3aa2bf696cdc,MAT-925c3aa2bf696cdc,"Клеевая средняя, белая 28-003",28-003,28805.0,21597.08,7207.92,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1860
MAT-ab93219fb11d6dba,MAT-ab93219fb11d6dba,"Клеевая средняя, черная 28-002",28-002,29996.0,29915.63,80.37,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1904
MAT-9a8519303c1e7a5f,MAT-9a8519303c1e7a5f,"Клеевая средняя, черная плотная 28-009",28-009,10831.96,1841.43,8990.53,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1954
MAT-a9f4580fa7b330b4,MAT-a9f4580fa7b330b4,Клеевая черная (DG 6040 B) 28-019,28-019,6019.0,6019.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1966
MAT-063460e6c04224ed,MAT-063460e6c04224ed,Клеевая черная (DG 8055 B) 28-021,28-021,6021.0,2107.35,3913.65,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1972
MAT-304df29d9bbb31f7,MAT-304df29d9bbb31f7,"Кожа натуральная, белая  26-002",26-002,25838.45,25838.45,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r1978
MAT-da1ca3aa22ae15e4,MAT-da1ca3aa22ae15e4,"Кожа натуральная, коричневая 26-004",26-004,19124.48,16999.54,2124.94,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r2004
MAT-c1773648df15857c,MAT-c1773648df15857c,"Кожа натуральная, серая  26-003",26-003,35880.0,5980.0,29900.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r2012
MAT-5d947be4efc39a29,MAT-5d947be4efc39a29,"Кожа натуральная, черный 26-001",26-001,190814.07,146062.16,44751.91,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r2022
MAT-86970e78a4169b0f,MAT-86970e78a4169b0f,"Креп синтетический, бежевый 10А-003",,3675.0,,3675.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r2062
MAT-c3c6118a5898c42a,MAT-c3c6118a5898c42a,"Креп синтетический, белый 10А-002",,80575.88,61670.11,18905.77,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r2066
MAT-f237d03db8146e42,MAT-f237d03db8146e42,"Креп синтетический, белый 10А-009",,1980.0,1980.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r2098
MAT-a3afef59257cd1e3,MAT-a3afef59257cd1e3,"Креп синтетический, белый 10А-010",,870.0,870.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r2104
MAT-944d7d57520f1972,MAT-944d7d57520f1972,"Креп синтетический, графит 10А-007",,13950.0,,13950.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r2110
MAT-40eeb0552fbcf722,MAT-40eeb0552fbcf722,"Креп синтетический, зеленый 10А-006",,8950.0,,8950.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r2114
MAT-bd93a5ae64805fa6,MAT-bd93a5ae64805fa6,"Креп синтетический, молочный 10А-011",,870.0,870.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r2118
MAT-49bf99d97ead3e07,MAT-49bf99d97ead3e07,"Креп синтетический, розовый 10А-012",,11102.0,11102.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r2124
MAT-476a4bcdcc09369c,MAT-476a4bcdcc09369c,"Креп синтетический, серый 10А-005",,14000.0,,14000.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r2130
MAT-922a77a9ccf59af1,MAT-922a77a9ccf59af1,"Креп синтетический, черный 10А-001",,53184.56,50722.45,2462.11,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r2134
MAT-b555cdf6b0aa452a,MAT-b555cdf6b0aa452a,Креп тонкий шерсть черный 10-001,10-001,198655.0,127141.69,71513.31,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r2180
MAT-f7bd4a7614ec49ef,MAT-f7bd4a7614ec49ef,"Креп тонкий шерсть, бордовый 10-004",10-004,19200.0,200.0,19000.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r2206
MAT-2ca73eba1f995bb4,MAT-2ca73eba1f995bb4,"Креп тонкий шерсть, графит 10-002",10-002,61400.0,9000.0,52400.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r2212
MAT-f3b49af40ceda367,MAT-f3b49af40ceda367,"Креп тонкий шерсть, желтый 10-011",10-011,81000.0,6000.0,75000.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r2218
